Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2022-08-27,279.571838,283.850098,274.544373,277.801575,962669292,5.789456892150294,17.29871024843386,-94.21054310784972,170700264903.9736,-9.403592555709965,94.5326645817035,-13.156422318599144,2,4,4,20262.480469,20340.775391,19890.523438,20041.738281,30116729776,1508.156982,1517.150024,1454.282959,1491.39502,18120831899,1.000056,1.00014,0.999971,1.000019,43316381517,31.713827,32.205086,30.953018,31.542433,764882265,1465.457275,1473.485352,1410.373779,1447.404907,4169358
2022-08-28,277.803436,283.628326,276.250885,276.250885,758285305,3.2635984479876448,4.082667463483271,-96.73640155201235,169941979598.9736,-7.34227521396026,95.19922647404326,-12.695886574555823,3,4,1,20041.035156,20139.054688,19616.814453,19616.814453,24366810591,1491.206787,1505.791992,1430.547363,1430.547363,12823572918,1.000015,1.000087,0.999965,1.000028,34337927087,31.538864,32.129612,30.388781,30.392286,562501615,1447.28833,1461.164063,1386.716431,1386.716431,4823965
2022-08-29,276.280609,286.331024,272.805969,286.221405,1009161525,26.602081859054472,11.88504573306414,-73.39791814094552,170934782850.05768,2.3247232159675315,99.3363461399355,-6.657724936738922,11,15,2,19615.154297,20357.462891,19600.785156,20297.994141,32637854078,1430.439453,1556.30957,1427.728394,1553.037354,17965837488,1.000051,1.000091,0.999968,1.000032,45837060552,30.39386,32.520748,30.119162,32.465298,891913484,1386.678589,1516.834473,1385.369507,1512.57312,6873093
2022-08-30,286.215271,291.663086,277.074463,281.425354,979620743,17.09177289092258,15.65248439932157,-82.90822710907742,170539483612.12805,-0.7993820196135389,98.53184659714528,-5.60669878488964,12,16,6,20298.611328,20542.644531,19617.640625,19796.808594,34483360283,1553.188965,1600.461182,1480.831787,1523.838867,21835784470,1.000039,1.000234,0.999977,1.000081,50170084207,32.460041,33.072636,30.796524,31.412056,861409804,1512.60498,1557.394287,1440.245605,1482.167847,5360814
2022-08-31,281.456482,289.771118,278.078796,279.238098,952486877,17.206492142512747,20.300115630829936,-82.79350785748724,169775876230.83127,-7.554279769735886,98.6149947078282,-0.1718229661991416,20,17,5,19799.582031,20420.990234,19799.582031,20049.763672,33225232872,1524.286499,1612.358887,1524.286499,1553.684937,20591680941,1.00009,1.000163,0.999974,1.000016,48405934722,31.416515,32.876423,31.237885,31.472956,769308937,1482.758789,1570.647339,1482.758789,1510.6875,7586135
2022-09-01,279.251343,280.221313,271.472809,278.417236,954919263,20.03276528858337,18.110343440672903,-79.96723471141664,170336957214.9129,-7.36689590909194,99.4878857536168,-1.85972416830966,10,15,7,20050.498047,20198.390625,19653.96875,20127.140625,30182031010,1553.756348,1593.082764,1520.188354,1586.176758,16434276817,1.000014,1.000117,0.999968,1.00001,44702355872,31.475082,31.709314,30.511267,31.585678,666487074,1510.80127,1548.907593,1479.541992,1540.619141,5599864
2022-09-02,278.38797,282.905914,274.487915,277.416107,807053745,17.144782985566295,18.12801347222081,-82.8552170144337,170091369043.78125,-7.227982303230121,99.24069226385475,-8.157475649719483,8,13,10,20126.072266,20401.568359,19814.765625,19969.771484,29123998928,1586.017944,1643.183228,1551.87793,1577.220459,17708478709,0.999996,1.00012,0.999948,1.000089,44468235183,31.584988,32.358829,30.843948,31.22793,659575995,1540.537109,1589.074219,1504.055908,1527.073486,5357834
2022-09-03,277.431122,278.432281,274.775452,277.775574,490102253,18.181746588177575,18.45309828744242,-81.81825341182243,170405442513.23087,-6.299248894104885,99.37060561564051,-7.580385360000719,2,3,0,19969.71875,20037.009766,19698.355469,19832.087891,23613051457,1577.213745,1579.454346,1541.672119,1556.872681,9516825994,1.000089,1.00012,1.000034,1.000074,30873646175,31.228193,31.232313,30.858368,31.109484,314531753,1526.727295,1530.275513,1493.077393,1508.045044,4405881
2022-09-04,277.781921,279.813141,275.453217,278.841858,512014471,21.257683177758217,18.8614042505007,-78.74231682224179,170689328718.03345,-7.54079044915329,99.62014542692702,-6.751190243700619,1,2,1,19832.470703,19999.689453,19636.816406,19986.712891,25245861652,1556.895874,1578.009277,1543.698853,1577.641602,8884144998,1.000076,1.000101,0.999975,1.000061,31495577330,31.10894,32.139351,31.081865,32.106956,392954663,1508.01062,1528.932495,1495.364624,1525.946777,4546040
2022-09-05,278.854492,280.61264,273.719513,276.685913,665273781,15.038373771799415,18.159267845911742,-84.96162622820059,170596645038.4369,-1.0415883437007405,99.3333291585465,-6.66681920520358,6,15,8,19988.789063,20031.160156,19673.046875,19812.371094,28813460025,1577.884033,1621.661377,1559.78186,1617.183228,13060541168,1.000062,1.000092,0.999966,1.000038,39598045837,32.108028,32.370533,31.211069,32.194649,512588616,1525.949829,1567.436768,1511.512939,1563.285278,5316269
2022-09-06,276.751862,285.754181,262.597565,262.668396,1173656468,0.1626780970436097,12.152911682200418,-99.8373219029564,169430168484.91876,-5.447477754580779,95.21686460142556,-12.90363490495468,13,7,8,19817.724609,20155.269531,18800.171875,18837.667969,43403978910,1617.240234,1680.595337,1561.748535,1561.748535,22946059125,1.000027,1.000093,0.999967,1.000049,64015343588,32.199669,33.785297,30.640547,30.891743,1196204019,1563.38269,1622.355103,1496.486206,1496.891235,7493711
2022-09-07,262.61264,279.763855,259.993958,278.761322,963734560,40.671126671513065,18.624059513452035,-59.328873328486935,170296160937.34576,0.9087525638153248,101.07547960720082,-0.2993056016907189,10,20,4,18837.683594,19427.171875,18644.466797,19290.324219,35239757134,1560.906738,1651.051147,1500.013672,1629.906372,19560363854,1.000011,1.000178,0.999987,1.000109,52755357561,30.8839,32.896896,30.488951,32.710918,779212909,1497.020508,1587.174072,1438.182373,1566.211182,13066428
2022-09-08,278.760223,282.063324,276.04892,280.577484,870477242,49.524818823868245,30.119541197474977,-50.475181176131755,170736540731.5344,-1.971872439100066,101.62028779057756,0.9992416349691368,16,13,2,19289.941406,19417.351563,19076.714844,19329.833984,32194477850,1629.805176,1655.064087,1603.063843,1635.347656,17621046717,1.000097,1.000173,1.000014,1.000102,49640976411,32.708031,33.796051,32.102501,33.608646,978070646,1566.282227,1591.958252,1541.620483,1577.714722,12772424
2022-09-09,280.537018,294.955933,280.220825,293.407135,1139680146,95.57005003292852,61.92199850943663,-4.429949967071464,171636638740.6726,4.257534308724705,105.3949458133977,6.210387344098463,21,7,2,19328.140625,21439.410156,19310.962891,21381.152344,48469528171,1635.187744,1735.809814,1632.836548,1719.085449,20242323690,1.000096,1.000303,1.000055,1.000235,70683518131,33.606644,35.799934,33.6064,34.739765,1186140934,1577.576416,1677.965088,1574.889404,1667.034058,19110278
2022-09-10,293.395081,298.441864,291.247498,296.969055,851195253,96.16933884513767,80.42140256731149,-3.8306611548623337,172139325722.23474,6.349762846472349,105.63400544112876,3.755012662312947,6,3,0,21376.912109,21760.275391,21168.722656,21680.539063,36913738894,1718.961304,1784.497803,1710.296997,1776.203735,13130928217,1.000235,1.00042,1.000167,1.000281,53524443076,34.732857,35.362141,34.369415,35.126728,731145106,1666.953003,1735.106812,1657.632935,1726.472046,14812750
2022-09-11,296.919739,297.875214,291.303497,295.161865,700835025,91.4689788307326,94.40278923626626,-8.531021169267406,172261435274.34882,6.01422140402255,104.12763826303566,4.8810495588822995,4,3,0,21678.542969,21770.552734,21406.945313,21769.255859,34493951963,1775.976074,1782.729858,1730.164795,1761.800049,12464301922,1.000279,1.000343,1.000222,1.000276,47160062304,35.122841,35.899521,34.124435,34.965961,757216096,1726.248291,1737.463745,1688.228271,1715.558228,15252017
2022-09-12,295.174103,299.1763,291.150696,293.658722,998624528,85.91820264342542,91.18550677309857,-14.081797356574588,171886957235.62534,5.854964650628595,102.7187171108458,5.164275255878599,18,17,4,21770.148438,22439.181641,21603.896484,22370.449219,50212088965,1762.084839,1778.163452,1698.293457,1713.765259,17688391310,1.000281,1.000323,1.000098,1.000204,66834639114,34.967442,38.169079,34.507923,37.424183,1701399970,1715.704224,1728.24292,1655.251221,1668.006226,19544510
2022-09-13,293.649231,297.687714,275.968964,277.576935,1136956066,44.87474740534899,74.08730962650235,-55.12525259465101,170918352698.3645,-0.0715106073365594,96.3755012506698,-0.3018135701914701,19,15,5,22371.480469,22673.820313,20062.669922,20296.707031,51091116622,1713.962524,1745.779053,1564.03186,1580.787964,23066821734,1.000161,1.00034,0.999992,1.000025,71413926112,37.421608,38.870384,32.870453,33.430817,1785181627,1667.998047,1699.420532,1514.309814,1532.426758,17096949
2022-09-14,277.4133,282.150269,274.830566,279.385864,956413768,49.4914418336709,60.09479729414844,-50.5085581663291,171152356007.2713,0.1950948124868772,96.97352653399447,0.7100369986808356,19,12,5,20184.554688,20467.201172,19793.396484,20241.089844,37872380889,1574.858154,1642.157227,1564.03186,1634.755005,17897150206,1.000038,1.000213,0.999974,1.000142,55170613417,33.018276,34.283195,32.870453,34.091572,1003604224,1527.11438,1595.714111,1514.309814,1588.064941,13777778
2022-09-15,279.383057,280.246796,268.010223,270.806885,1080164338,27.596428513640152,40.65420591755335,-72.40357148635985,170565933594.86432,-2.124802067534246,94.45340676273511,-2.508747943402678,15,13,4,20242.289063,20318.166016,19636.734375,19701.210938,36389011503,1635.083008,1648.945679,1466.139404,1471.693481,26946275878,1.000138,1.000275,0.999939,1.000003,60606622307,34.094292,34.715267,32.721893,33.047684,1139377803,1588.680176,1611.7771,1449.642212,1454.521606,18124214
2022-09-16,270.812256,276.263245,269.129517,274.654572,803452434,37.4163800622228,38.16808346984462,-62.5836199377772,171007025076.117,4.563234931392356,96.6989520561132,-1.5016705275289153,12,14,5,19704.005859,19870.628906,19400.076172,19772.583984,30123362273,1471.928345,1480.564209,1415.581299,1432.447754,16764804299,1.000002,1.000095,0.999891,0.999981,46290851147,33.044594,33.203125,31.641165,32.208858,765952525,1454.597168,1463.891479,1399.511963,1416.31897,11934461
2022-09-17,274.730011,279.531708,274.730011,279.249329,560951664,49.14298129499244,38.0519299569518,-50.85701870500756,171501999661.62634,0.1750626652574068,99.20076551233768,0.9264714535719644,3,2,2,19777.033203,20162.53125,19777.033203,20127.576172,24957448100,1432.876465,1473.060425,1415.042358,1469.741699,10798098671,0.999982,1.000137,0.999945,1.000098,34904822689,32.212246,33.848179,32.212246,33.750778,501302380,1416.668945,1459.01355,1400.894775,1457.794434,7909072
2022-09-18,279.220734,279.620758,264.743652,266.313171,789437105,16.12770619989992,34.22902251903839,-83.87229380010008,170879132121.3794,-5.083912221552323,96.01094628872303,1.387595559840415,3,7,0,20127.234375,20127.234375,19387.492188,19419.505859,31254779144,1469.705444,1469.705444,1331.494751,1335.329102,15762284723,1.000096,1.000145,0.999949,1.000023,46056427438,33.748276,33.954716,30.979143,31.059855,694870049,1457.915894,1457.915894,1321.008423,1324.191772,8537375
2022-09-19,266.251923,272.61911,257.186829,272.069824,1074224923,35.444588001596834,33.57175849882973,-64.55541199840317,171876886597.65088,-7.272253621235217,99.18920035158546,-2.400439900338837,11,13,5,19418.572266,19639.480469,18390.318359,19544.128906,40177002624,1335.270752,1388.272217,1287.420898,1377.541382,18712714223,1.000008,1.000175,0.999945,1.000106,56769197831,31.053614,32.989857,30.693249,32.685303,971182780,1324.089111,1373.510254,1277.910522,1363.956177,12035242
2022-09-20,272.130554,273.203125,265.693207,266.369598,845702947,21.86921811898987,24.48050410682888,-78.13078188101014,171183522427.72522,-10.303921060057933,97.68121777231414,-5.0638011993863445,18,17,1,19545.591797,19602.457031,18813.455078,18890.789063,36791346508,1377.619019,1381.965698,1319.201416,1324.388184,14722317220,1.000104,1.000194,1.000037,1.00006,50515394641,32.687065,32.790112,31.389032,31.433041,819978937,1363.985718,1368.318726,1310.025879,1316.258789,12245864
2022-09-21,266.394745,275.833557,261.275177,264.792084,1057177278,18.11229057875007,25.142032233112264,-81.88770942124992,170637115464.72443,-10.289195387757829,97.85082446400736,-9.75267728237079,18,11,6,18891.283203,19674.630859,18290.314453,18547.400391,46363793975,1324.215576,1384.476929,1229.426758,1252.607788,20643507800,1.000055,1.000194,1.000033,1.000086,63560607050,31.43379,33.133961,30.195068,30.826378,1193686258,1316.092041,1368.543701,1221.418091,1243.193848,14204141
2022-09-22,264.607758,275.907654,264.028107,275.500275,843345381,43.61437656597289,27.86529508790429,-56.3856234340271,171422620054.66287,-6.183520406385213,101.55628583430835,-7.2292986890502915,17,13,5,18534.650391,19456.910156,18415.591797,19413.550781,41135767926,1251.567383,1336.157837,1240.968262,1327.680176,18461527259,1.000106,1.000172,0.999971,0.999984,54330130153,30.815771,32.807045,30.638882,32.408905,833702543,1242.338501,1327.072388,1232.614868,1319.767212,10733805
2022-09-23,275.4935,277.381714,269.669464,276.626251,869618433,46.295944047497095,36.007537064073354,-53.7040559525029,172121869386.4928,-0.3424938747161997,101.86558166967076,-6.279813281434563,16,11,2,19412.400391,19464.671875,18617.552734,19297.638672,38896078052,1327.481201,1353.28833,1270.198364,1328.259521,18771106339,0.999994,1.000048,0.999946,0.999981,58265731392,32.406239,33.909164,31.363554,33.676636,982495447,1319.543701,1346.350342,1265.706909,1321.169312,12532425
2022-09-24,276.627045,284.632446,275.135376,275.135376,818302597,42.74535156682494,44.218557393431645,-57.25464843317506,171303566789.4928,-1.521368310889207,101.53632180121195,-6.307779954174153,4,3,2,19296.990234,19310.197266,18861.974609,18937.011719,26149643168,1328.244629,1346.255249,1312.640259,1317.993286,12098209717,0.999982,1.000102,0.999955,1.00005,39015165939,33.675129,34.699177,33.274097,33.46265,872691785,1321.039673,1339.380615,1305.644165,1310.541504,8159518
2022-09-25,275.10434,279.201691,271.673126,274.061249,640533920,40.18726504080028,43.07618688504078,-59.81273495919971,171069398169.28955,1.2017286783531933,100.72846877609982,-1.2665627279154217,3,6,0,18936.310547,19134.732422,18696.46875,18802.097656,23359966112,1317.938477,1333.371338,1275.627686,1294.216797,11802651633,1.000053,1.000137,1.000024,1.000055,35041309688,33.461063,33.985237,32.014919,32.335361,610529879,1310.311279,1326.868042,1270.198608,1288.98584,7957584
2022-09-26,274.141785,276.446991,271.188324,275.927856,716989161,46.27312958716831,43.06858206493118,-53.72687041283169,171644825155.65643,0.4635946857640682,101.2095026999687,-1.2377175961916262,2,21,10,18803.900391,19274.873047,18721.285156,19222.671875,44148798321,1294.386108,1335.526367,1282.049316,1335.32019,16034549271,1.000047,1.000157,0.99995,0.99999,57810071895,32.336349,33.881508,31.96015,33.880554,936313674,1289.17627,1330.886353,1278.829956,1325.49231,11808675
2022-09-27,275.925964,286.067993,270.822083,272.40155,927431127,52.68042866970317,46.38027443255726,-47.31957133029683,170909556629.6254,-2.452209652399918,99.60125297767748,0.5888568896614145,20,10,7,19221.839844,20338.455078,18915.667969,19110.546875,58571439619,1335.337036,1396.891479,1308.991455,1330.127686,17870598937,0.999984,1.000096,0.999951,0.99998,71681603882,33.878628,35.237244,32.271835,32.75013,1223724195,1325.737549,1394.812866,1304.943604,1324.592407,11073594
2022-09-28,272.334442,283.342438,266.976563,281.781219,857467325,85.15719795781091,61.3702520715608,-14.84280204218908,171603428145.70358,5.808217423838947,102.12457488886746,2.5947672919131484,24,12,1,19104.621094,19688.34375,18553.296875,19426.720703,53071298734,1329.541382,1351.964478,1267.869263,1337.410889,18994979566,0.999978,1.000052,0.999911,0.999976,65738293663,32.738255,33.741096,31.727701,33.235439,998520503,1324.296265,1350.335205,1261.468018,1329.917358,13759506
2022-09-29,281.766663,285.233765,277.500641,283.789032,800888080,92.10917884057588,76.64893515602999,-7.8908211594241155,172105066029.15103,4.307426611192294,102.41275183454292,1.625680898234148,16,7,8,19427.779297,19589.265625,18924.353516,19573.050781,41037843771,1337.554443,1348.107666,1293.193359,1335.652344,13796915736,0.999997,1.000097,0.999928,1.000079,52649004466,33.235283,34.338314,32.793049,33.95245,951223921,1330.116577,1344.959229,1286.682861,1330.457031,12597563
2022-09-30,283.83429,289.537109,280.893005,284.192291,905481572,83.47829446916697,86.91489042251793,-16.521705530833042,171890793788.68097,6.690963658698022,102.15979616904988,6.713569566561167,19,12,4,19573.431641,20109.849609,19265.662109,19431.789063,43975248085,1335.646484,1368.743408,1320.383179,1327.978638,14250100093,1.000076,1.000165,1.000009,1.000049,55223655589,33.951778,35.133347,32.735813,33.212444,1210784941,1330.494507,1368.198853,1314.689453,1323.510742,8845799
2022-10-01,284.273407,285.192871,278.360901,282.871918,593375648,79.39680583908395,84.99475971627561,-20.60319416091605,172081006954.8924,6.8279359892042715,101.28276157720867,3.9703388788901526,2,3,2,19431.105469,19471.154297,19231.082031,19312.095703,18719537670,1328.193726,1332.516479,1306.102539,1311.644409,6227961237,1.000062,1.000107,0.999956,1.000043,27312920843,33.215691,33.225082,32.466942,32.469395,572976679,1323.505981,1330.309082,1301.777222,1308.210571,2162082
2022-10-02,282.89505,287.379517,279.954437,284.433105,556343468,84.22268988089138,82.36593006304743,-15.77731011910863,172195815228.595,3.242403297056609,101.30430464574071,6.781369621618762,2,4,0,19311.849609,19370.308594,18970.621094,19044.107422,20765955327,1311.753418,1316.330078,1275.33606,1276.093506,7578351650,1.000045,1.000106,0.999948,1.00006,30109417396,32.470421,32.998119,31.997139,32.055698,532211084,1308.395874,1314.685303,1270.44397,1271.59082,3050168
2022-10-03,284.414886,288.632904,283.898651,287.031982,700566674,91.13603769197393,84.91851113731643,-8.863962308026071,172422578495.43726,3.761657095949293,101.65559113777714,8.39900410315893,10,12,1,19044.068359,19653.542969,19025.226563,19623.580078,30484729489,1276.163452,1326.554443,1271.150879,1323.439209,10153070907,1.000056,1.000158,0.999984,1.000089,40191505534,32.05711,33.204929,31.954931,32.967621,633204077,1271.685547,1319.067993,1268.343018,1316.459229,3299380
2022-10-04,287.02417,297.994659,286.528961,296.298462,794566055,95.3806619603184,90.2464631777279,-4.619338039681604,172982053663.02808,7.691881105103679,103.6838281516206,7.549243644130659,15,8,6,19623.583984,20380.34375,19523.839844,20336.84375,35887278685,1323.27832,1364.970947,1320.07666,1362.126587,10139774963,1.000091,1.000256,1.000065,1.000251,44505643606,32.956772,34.341999,32.881382,34.122471,717157069,1316.266113,1359.745483,1311.372559,1354.869873,3188536
2022-10-05,296.289459,296.333069,289.903748,294.137665,656837388,88.6447290852484,91.72047624584692,-11.355270914751612,173190313843.89694,7.325521602654613,102.2958190396851,6.330351489309669,17,11,4,20335.900391,20343.748047,19801.800781,20160.716797,33223790572,1361.9729,1362.451782,1320.855103,1352.837158,9774451820,1.00025,1.000305,1.000052,1.000109,41883470473,34.117191,34.311543,33.279221,34.073883,655950188,1354.71582,1355.966797,1311.346436,1344.797485,3222700
2022-10-06,294.155273,297.699371,279.803558,286.634155,1010110227,63.37459268937724,82.46666124498135,-36.62540731062276,172951295255.61887,3.8801080670883774,99.54552019657152,4.179316802939951,15,10,8,20161.039063,20408.392578,19900.087891,19955.443359,34711412966,1352.806641,1380.404907,1349.449951,1351.709473,12033514861,1.000105,1.000224,1.000088,1.000143,43958843047,34.073753,34.457283,33.333324,33.342819,712289836,1344.865967,1374.41748,1341.205811,1345.549072,3425731
2022-10-07,286.771942,286.958618,280.191467,283.182678,952606066,52.24729138758228,68.08887105406932,-47.75270861241772,172840829624.57767,3.95780714169946,98.39613918656644,3.328244701971724,12,7,8,19957.558594,20041.085938,19395.792969,19546.849609,29227315390,1351.836426,1359.328125,1321.746094,1332.516968,10061619355,1.000127,1.000212,1.000058,1.000122,38019451874,33.344467,33.728569,32.551998,33.001465,649212486,1345.82605,1353.220459,1312.885864,1321.872314,3286917
2022-10-08,282.994202,282.994202,276.049866,276.469574,604706997,30.60475085253466,48.74221164316473,-69.39524914746534,172309218273.9568,-1.885024494836896,96.3698310736674,0.1963259555787665,6,3,0,19546.328125,19601.695313,19299.414063,19416.568359,16437423167,1332.371338,1335.954834,1307.072998,1315.500488,5804676208,1.000125,1.00019,1.000044,1.000083,23441883205,33.000069,33.042526,32.445843,32.577934,367021196,1321.751099,1327.172852,1294.69165,1307.08728,2394353
2022-10-09,276.449554,279.280029,275.463043,278.238068,570350814,36.306242007891115,39.71942808266936,-63.693757992108885,172568180309.2155,-1.9560178069179297,97.28639813982448,2.142615561475334,3,3,1,19417.478516,19542.539063,19349.259766,19446.425781,16837262532,1315.460205,1327.668823,1309.344604,1322.604248,5486230123,1.000078,1.000182,1.000064,1.000158,22977760897,32.578014,33.103115,32.478024,32.913883,405849928,1307.553955,1318.634521,1300.368164,1312.217651,2301905
2022-10-10,278.244568,279.064301,271.806061,271.806061,655201928,15.56993698130278,27.49364328057619,-84.43006301869721,171912978381.2155,-4.3583976034029766,95.76577171508538,-3.5400364990258706,16,13,3,19446.416016,19515.466797,19102.978516,19141.484375,27425022774,1322.618652,1335.66272,1291.337646,1291.337646,8794491050,1.000159,1.000189,0.99994,1.000018,37843287016,32.912937,33.339455,31.970835,31.970835,640691958,1312.136841,1325.349731,1283.637207,1283.637573,3274585
2022-10-11,271.731537,273.662842,268.446838,271.371399,584301468,14.168619505207529,22.014932831467146,-85.83138049479248,171983900830.0513,-4.06562768100579,96.82747728203672,-4.375656420717493,17,13,5,19139.0,19241.960938,18925.603516,19051.417969,28711532910,1291.109619,1296.273926,1272.737671,1279.575684,9274845260,1.000009,1.000065,0.999889,0.999901,38468219592,31.966032,31.966032,30.579493,30.776869,733071932,1283.561523,1287.992065,1263.153076,1272.072754,3371028
2022-10-12,271.406616,272.735229,269.660156,270.971008,546926291,8.54266038771512,12.760405624741814,-91.45733961228488,171903265532.735,-4.732957157008861,97.83997155625438,-4.652231400604751,14,15,7,19052.646484,19203.199219,19029.757813,19157.445313,24950173846,1279.7323,1303.075195,1277.527466,1294.906372,8355638578,0.999921,1.000044,0.999862,0.999992,33048616462,30.779692,31.46023,30.72917,31.165485,490127096,1272.212036,1300.140869,1270.291504,1287.026123,2608202
2022-10-13,270.95871,273.492645,257.974518,271.85141,1124480167,34.67477038624124,19.12868342638797,-65.32522961375875,172789890163.8335,-5.288808548170788,98.91208302730796,-3.895935686341267,20,14,2,19156.966797,19453.328125,18319.822266,19382.904297,44219840004,1294.917358,1297.564209,1209.278198,1288.123901,17499038202,0.999983,1.000136,0.999932,1.000079,60450860335,31.164413,31.181086,28.197371,30.544519,1302451856,1286.961304,1292.338013,1197.741455,1282.025269,3438133
2022-10-14,271.845917,276.52887,268.343018,269.567169,809144930,28.96704187024224,24.06149088139954,-71.03295812975776,172222751948.6396,-9.021745445307102,98.78004424524936,-5.226513981204836,17,12,7,19382.533203,19889.146484,19115.408203,19185.65625,38452356727,1288.048706,1339.744751,1285.378296,1297.422119,13113767755,1.000083,1.000153,1.000016,1.000074,48926387475,30.542488,31.909657,29.759932,30.007418,836283411,1281.966187,1331.267822,1278.096069,1289.802246,5362641
2022-10-15,269.559021,271.364502,267.884827,268.404083,491674298,26.06079024059415,29.90086749902588,-73.93920975940586,171877818268.24457,-8.74882242639684,98.77087036354452,-6.4898339447065565,1,3,2,19185.4375,19212.541016,19019.25,19067.634766,16192235532,1297.305908,1300.745972,1268.468506,1274.871704,6798512624,1.000073,1.000159,1.000017,1.000087,25527432092,30.006132,30.151255,29.534006,29.575348,547825492,1289.76001,1294.298828,1259.162964,1269.726563,2241242
2022-10-16,268.411591,273.743042,268.362305,272.519958,563344666,36.34529923320354,30.457710448013316,-63.654700766796466,172185057554.08197,-4.924115550709596,100.58785501659048,-8.025186441906,2,4,3,19068.914063,19389.603516,19068.914063,19268.09375,17988916650,1275.005493,1312.634521,1275.005493,1306.296631,7491625206,1.000084,1.000149,1.000029,1.000057,27428821905,29.578842,30.444729,29.578842,30.16884,608389719,1269.938965,1306.483765,1268.911377,1300.303223,2329898
2022-10-17,272.501923,275.841522,270.427338,275.512573,594844795,43.82307148792898,35.40972032057556,-56.176928512071015,172707620505.51312,-2.7085360779023477,101.49407677391024,-6.332100310920756,14,12,6,19268.5625,19635.802734,19173.333984,19550.757813,27472552998,1306.30957,1335.647827,1297.447266,1331.713623,9401189650,1.00006,1.000148,1.000012,1.000069,36706571573,30.168091,31.263992,29.88316,31.224876,658840500,1300.117798,1329.463135,1287.297729,1324.395996,2758632
2022-10-18,275.534515,275.815247,270.533203,273.214569,599934776,38.36402113306749,39.51079728473334,-61.635978866932504,172716785051.8906,-1.1773465531509226,100.54999940931866,-4.6817819041837625,13,9,10,19550.466797,19666.994141,19144.769531,19334.416016,30580012344,1331.669922,1339.085938,1291.660645,1310.447021,10416747806,1.000068,1.000198,1.000037,1.000106,39012357142,31.224253,31.411192,29.833694,30.164331,715092973,1324.401733,1331.538574,1281.730103,1304.210205,2789468
2022-10-19,273.22345,273.647705,270.684357,271.981354,497761035,35.25962953217227,39.14890738438958,-64.74037046782772,172654743729.26453,-2.2486908585061007,100.04300262841706,-3.9555117138909175,22,14,4,19335.027344,19348.416016,19127.6875,19139.535156,22425387184,1310.56311,1312.442383,1283.965332,1285.744263,8350692785,1.000105,1.00021,1.000036,1.00006,32767030077,30.164618,30.212551,28.830276,28.900799,697269954,1304.366943,1305.050293,1274.679932,1277.637451,2654899
2022-10-20,271.953735,273.285156,267.860474,269.271271,539795617,38.97569011975538,37.53311359499838,-61.02430988024462,172395717394.98996,-0.9325730230864816,99.18061995218778,-2.603651062159922,14,9,5,19138.085938,19315.199219,18971.458984,19053.740234,24493974420,1285.660278,1307.855103,1275.323975,1283.200928,9009111996,1.000068,1.000159,0.999964,0.999994,32981854458,28.894571,29.432121,28.073795,28.085096,803871622,1277.335571,1303.236694,1264.729248,1277.838867,2773325
2022-10-21,269.244904,271.047913,264.52298,270.038422,593811687,48.217651350033215,40.817657000653625,-51.782348649966785,172805788481.52057,-0.4912002535683472,99.43852707191424,-2.94698926675985,10,13,6,19053.203125,19237.384766,18770.970703,19172.46875,32459287866,1283.18811,1305.081299,1260.666748,1299.946411,10412565245,1.0,1.000141,0.999928,1.000123,41430999058,28.080429,28.243172,26.986404,28.108677,967208274,1277.94458,1297.746948,1256.431641,1293.192871,2677562
2022-10-22,270.033081,271.007416,268.566895,270.479492,391459296,58.69361218325151,48.62898455101337,-41.30638781674849,173027889876.1696,-0.1813906231621613,99.49232236202091,-0.4880571813297446,6,2,0,19172.380859,19248.068359,19132.244141,19208.189453,16104440957,1299.902344,1317.101074,1295.946899,1314.299194,7175324564,1.000124,1.000196,1.000017,1.000085,24133042918,28.108328,28.14439,27.557684,28.013863,474234383,1293.166748,1313.196655,1289.983765,1309.510742,2395562
2022-10-23,270.47998,276.569794,269.102539,276.008179,483765500,85.50899267194919,64.14008540174464,-14.491007328050811,173438887013.15466,1.529059201863252,101.34022105759486,1.708647269788364,4,3,2,19207.734375,19646.652344,19124.197266,19567.007813,22128794335,1314.249512,1367.760742,1302.908813,1363.447021,9909510925,1.000061,1.000203,1.000024,1.000077,31629519444,28.013676,29.331539,27.85796,29.270071,633157057,1309.482056,1364.178955,1295.196655,1361.773193,1811738
2022-10-24,276.000763,276.875458,271.884888,273.977417,535946814,84.66721231854088,76.28993905791386,-15.332787681459118,173352381545.83554,1.6360478972125958,100.6756647214035,1.1094947102237664,16,10,6,19567.769531,19589.125,19206.324219,19345.572266,30202235805,1363.491821,1368.425537,1327.854004,1344.998535,13092820173,1.00007,1.000175,1.000041,1.000057,40494105063,29.27252,29.413946,28.215033,28.310064,667625312,1361.700684,1366.14563,1325.579102,1338.282837,1198908
