Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2022-10-06,1.000105,1.000224,1.000088,1.000143,43958843047,58.88324873096618,69.22926015840538,-41.11675126903382,-2296203403879.607,0.0153001530015258,100.0036710383925,0.0092995350232387,15,10,8,20161.039063,20408.392578,19900.087891,19955.443359,34711412966,1352.806641,1380.404907,1349.449951,1351.709473,12033514861,294.155273,297.699371,279.803558,286.634155,1010110227,34.073753,34.457283,33.333324,33.342819,712289836,1344.865967,1374.41748,1341.205811,1345.549072,3425731
2022-10-07,1.000127,1.000212,1.000058,1.000122,38019451874,53.5532994923752,54.23011844330651,-46.4467005076248,-2302622272377.826,0.0142002840056776,100.00052850974394,0.0066996315202703,12,7,8,19957.558594,20041.085938,19395.792969,19546.849609,29227315390,1351.836426,1359.328125,1321.746094,1332.516968,10061619355,286.771942,286.958618,280.191467,283.182678,952606066,33.344467,33.728569,32.551998,33.001465,649212486,1345.82605,1353.220459,1312.885864,1321.872314,3286917
2022-10-08,1.000125,1.00019,1.000044,1.000083,23441883205,43.65482233504026,52.03045685279389,-56.34517766495974,-2313540409760.936,0.0107002568061712,99.99605762551644,0.0093000930009309,6,3,0,19546.328125,19601.695313,19299.414063,19416.568359,16437423167,1332.371338,1335.954834,1307.072998,1315.500488,5804676208,282.994202,282.994202,276.049866,276.469574,604706997,33.000069,33.042526,32.445843,32.577934,367021196,1321.751099,1327.172852,1294.69165,1307.08728,2394353
2022-10-09,1.000078,1.000182,1.000064,1.000158,22977760897,62.69035532997584,53.29949238579712,-37.30964467002416,-2299909534652.482,0.0078993759493162,100.00215684860136,0.0178003560071323,3,3,1,19417.478516,19542.539063,19349.259766,19446.425781,16837262532,1315.460205,1327.668823,1309.344604,1322.604248,5486230123,276.449554,279.280029,275.463043,278.238068,570350814,32.578014,33.103115,32.478024,32.913883,405849928,1307.553955,1318.634521,1300.368164,1312.217651,2301905
2022-10-10,1.000159,1.000189,0.99994,1.000018,37843287016,27.15736040611111,44.50084602370908,-72.84263959388889,-2314043774381.3374,-0.0030998481074319,99.98917279589264,0.004200100802429,16,13,3,19446.416016,19515.466797,19102.978516,19141.484375,27425022774,1322.618652,1335.66272,1291.337646,1291.337646,8794491050,278.244568,279.064301,271.806061,271.806061,655201928,32.912937,33.339455,31.970835,31.970835,640691958,1312.136841,1325.349731,1283.637207,1283.637573,3274585
2022-10-11,1.000009,1.000065,0.999889,0.999901,38468219592,2.884615384618464,30.910777040235157,-97.11538461538152,-2347266327665.3306,-0.0141993894262522,99.98247276564902,-0.017798593911071,17,13,5,19139.0,19241.960938,18925.603516,19051.417969,28711532910,1291.109619,1296.273926,1272.737671,1279.575684,9274845260,271.731537,273.662842,268.446838,271.371399,584301468,31.966032,31.966032,30.579493,30.776869,733071932,1283.561523,1287.992065,1263.153076,1272.072754,3371028
2022-10-12,0.999921,1.000044,0.999862,0.999992,33048616462,29.34537246049028,19.79578275040663,-70.65462753950972,-2333102634895.8906,-0.0067995920244742,99.9932432596515,-0.0056997207136824,14,15,7,19052.646484,19203.199219,19029.757813,19157.445313,24950173846,1279.7323,1303.075195,1277.527466,1294.906372,8355638578,271.406616,272.735229,269.660156,270.971008,546926291,30.779692,31.46023,30.72917,31.165485,490127096,1272.212036,1300.140869,1270.291504,1287.026123,2608202
2022-10-13,0.999983,1.000136,0.999932,1.000079,60450860335,48.98419864558145,27.071395496896745,-51.01580135441855,-2306433137689.279,-0.0009999110079268,100.00285699878276,0.0035998452066486,20,14,2,19156.966797,19453.328125,18319.822266,19382.904297,44219840004,1294.917358,1297.564209,1209.278198,1288.123901,17499038202,270.95871,273.492645,257.974518,271.85141,1124480167,31.164413,31.181086,28.197371,30.544519,1302451856,1286.961304,1292.338013,1197.741455,1282.025269,3438133
2022-10-14,1.000083,1.000153,1.000016,1.000074,48926387475,47.85553047401642,42.061700526696065,-52.14446952598358,-2313932802922.7666,-0.0176955584148472,100.00304272456697,0.0013999160050355,17,12,7,19382.533203,19889.146484,19115.408203,19185.65625,38452356727,1288.048706,1339.744751,1285.378296,1297.422119,13113767755,271.845917,276.52887,268.343018,269.567169,809144930,30.542488,31.909657,29.759932,30.007418,836283411,1281.966187,1331.267822,1278.096069,1289.802246,5362641
2022-10-15,1.000073,1.000159,1.000017,1.000087,25527432092,50.79006772007547,49.20993227989113,-49.20993227992453,-2314292344219.847,-0.002199760226132,100.00428552511038,-0.0001999822015898,1,3,2,19185.4375,19212.541016,19019.25,19067.634766,16192235532,1297.305908,1300.745972,1268.468506,1274.871704,6798512624,269.559021,271.364502,267.884827,268.404083,491674298,30.006132,30.151255,29.534006,29.575348,547825492,1289.76001,1294.298828,1259.162964,1269.726563,2241242
2022-10-16,1.000084,1.000149,1.000029,1.000057,27428821905,44.018058690735415,47.55455229494245,-55.981941309264585,-2328921049235.874,-0.0085987703758393,100.00272849035343,-0.0193951318219154,2,4,3,19068.914063,19389.603516,19068.914063,19268.09375,17988916650,1275.005493,1312.634521,1275.005493,1306.296631,7491625206,268.411591,273.743042,268.362305,272.519958,563344666,29.578842,30.444729,29.578842,30.16884,608389719,1269.938965,1306.483765,1268.911377,1300.303223,2329898
2022-10-17,1.00006,1.000148,1.000012,1.000069,36706571573,46.72686230250152,47.17832957110414,-53.27313769749848,-2334858876990.255,-0.0052993534788614,100.00319988160436,-0.0039995640475006,14,12,6,19268.5625,19635.802734,19173.333984,19550.757813,27472552998,1306.30957,1335.647827,1297.447266,1331.713623,9401189650,272.501923,275.841522,270.427338,275.512573,594844795,30.168091,31.263992,29.88316,31.224876,658840500,1300.117798,1329.463135,1287.297729,1324.395996,2758632
2022-10-18,1.000068,1.000198,1.000037,1.000106,39012357142,55.07900677199251,48.60797592174316,-44.92099322800749,-2340432070867.7144,0.0022998091158318,100.0039711653399,-0.0036994709756569,13,9,10,19550.466797,19666.994141,19144.769531,19334.416016,30580012344,1331.669922,1339.085938,1291.660645,1310.447021,10416747806,275.534515,275.815247,270.533203,273.214569,599934776,31.224253,31.411192,29.833694,30.164331,715092973,1324.401733,1331.538574,1281.730103,1304.210205,2789468
2022-10-19,1.000105,1.00021,1.000036,1.00006,32767030077,54.69613259666712,52.16733389038706,-45.30386740333288,-2364159920233.815,-0.0097984518446239,99.99840012159076,-0.0061992436922701,22,14,4,19335.027344,19348.416016,19127.6875,19139.535156,22425387184,1310.56311,1312.442383,1283.965332,1285.744263,8350692785,273.22345,273.647705,270.684357,271.981354,497761035,30.164618,30.212551,28.830276,28.900799,697269954,1304.366943,1305.050293,1274.679932,1277.637451,2654899
2022-10-20,1.000068,1.000159,0.999964,0.999994,32981854458,37.7142857142839,49.163141694314525,-62.2857142857161,-2386993511781.6353,-0.0023999568007799,99.99301473177354,-0.0088992613613075,14,9,5,19138.085938,19315.199219,18971.458984,19053.740234,24493974420,1285.660278,1307.855103,1275.323975,1283.200928,9009111996,271.953735,273.285156,267.860474,269.271271,539795617,28.894571,29.432121,28.073795,28.085096,803871622,1277.335571,1303.236694,1264.729248,1277.838867,2773325
2022-10-21,1.0,1.000141,0.999928,1.000123,41430999058,75.00000000001594,55.80347277032234,-24.99999999998405,-2352564935099.5806,0.0222021980176092,100.00521391627107,-0.0034994470873609,10,13,6,19053.203125,19237.384766,18770.970703,19172.46875,32459287866,1283.18811,1305.081299,1260.666748,1299.946411,10412565245,269.244904,271.047913,264.52298,270.038422,593811687,28.080429,28.243172,26.986404,28.108677,967208274,1277.94458,1297.746948,1256.431641,1293.192871,2677562
2022-10-22,1.000124,1.000196,1.000017,1.000085,24133042918,64.0804597700726,58.93158182812416,-35.919540229927414,-2358362258258.68,0.009300074400585,100.00144275532554,0.0066998794021524,6,2,0,19172.380859,19248.068359,19132.244141,19208.189453,16104440957,1299.902344,1317.101074,1295.946899,1314.299194,7175324564,270.033081,271.007416,268.566895,270.479492,391459296,28.108328,28.14439,27.557684,28.013863,474234383,1293.166748,1313.196655,1289.983765,1309.510742,2395562
2022-10-23,1.000061,1.000203,1.000024,1.000077,31629519444,61.78160919542155,66.95402298850337,-38.21839080457845,-2371261447752.566,-0.0001999842012316,100.0003571166346,0.0176017425725211,4,3,2,19207.734375,19646.652344,19124.197266,19567.007813,22128794335,1314.249512,1367.760742,1302.908813,1363.447021,9909510925,270.47998,276.569794,269.102539,276.008179,483765500,28.013676,29.331539,27.85796,29.270071,633157057,1309.482056,1364.178955,1295.196655,1361.773193,1811738
2022-10-24,1.00007,1.000175,1.000041,1.000057,40494105063,56.034482758602536,60.63218390803223,-43.965517241397464,-2402085318770.6665,-0.0016998742093018,99.99852867694344,0.0065000520004141,16,10,6,19567.769531,19589.125,19206.324219,19345.572266,30202235805,1363.491821,1368.425537,1327.854004,1344.998535,13092820173,276.000763,276.875458,271.884888,273.977417,535946814,29.27252,29.413946,28.215033,28.310064,667625312,1361.700684,1366.14563,1325.579102,1338.282837,1198908
2022-10-25,1.000046,1.000255,1.000015,1.000208,64740988487,88.04071246821265,68.61893480741226,-11.959287531787352,-2362701217441.047,0.0120989473915807,100.0121703784416,0.0128989809805071,17,15,2,19344.964844,20348.412109,19261.447266,20095.857422,47761524910,1344.711304,1509.985474,1336.978882,1461.665405,25367291294,273.951355,289.601807,272.366516,284.432526,940035659,28.30999,32.191311,28.119305,30.939976,1336242036,1338.06665,1504.135498,1330.213135,1453.531128,1684550
2022-10-26,1.0002,1.000277,1.000119,1.000199,78294376043,77.65042979942329,73.90854167541283,-22.34957020057671,-2361710149389.842,0.0141991906461418,100.00928472877808,0.0124990750684602,19,9,5,20092.236328,20938.134766,20076.117188,20770.441406,58895950537,1461.133179,1584.636719,1460.428711,1566.56665,32705548427,284.356201,291.702393,284.163818,290.376984,1017326051,30.928865,31.837549,30.765102,31.284721,1250974763,1452.921753,1577.0448,1452.921753,1564.703979,414726428
2022-10-27,1.000204,1.000263,1.000056,1.000092,68447928073,46.9914040114388,70.89418209302492,-53.0085959885612,-2406350102480.9604,0.0022998413109379,99.9971860523614,0.0004999565037874,21,8,2,20772.802734,20854.044922,20255.373047,20285.835938,49625110402,1566.841431,1574.403442,1510.816772,1514.374878,22813499245,290.391998,293.069458,285.225311,286.844116,874526054,31.287027,32.203964,30.585346,30.630625,1275994871,1564.856689,1569.662964,1505.924194,1509.839844,2523603
2022-10-28,1.000097,1.000225,1.000053,1.000146,61718295435,62.46418338106394,62.36867239730869,-37.53581661893606,-2401326520294.401,0.0039995760449432,100.0022568642956,0.008899492728915,15,14,3,20287.957031,20724.980469,20086.068359,20595.351563,43994715910,1514.32312,1568.633911,1493.871094,1555.477905,19974623205,286.841156,300.721802,286.136688,298.014191,1072756219,30.630795,32.448708,30.189333,32.111263,1063403956,1509.840332,1563.605103,1488.958252,1551.775513,2864688
2022-10-29,1.000141,1.000346,1.000122,1.000226,67603092351,71.29186602872694,60.2491511404099,-28.708133971273057,-2406155312605.1245,0.0165990040597674,100.00824167387398,0.0156989167747388,6,1,1,20595.103516,20988.394531,20566.484375,20818.476563,40369840645,1555.274658,1652.382202,1549.983643,1619.698486,21618154775,298.003784,307.914978,295.945251,304.217957,1397370727,32.109062,33.73914,31.916813,32.857128,1165931963,1551.700684,1647.861084,1545.062378,1614.005127,3001442
2022-10-30,1.000226,1.000346,1.00017,1.000179,52873524542,60.0478468899376,64.60129876657616,-39.9521531100624,-2453621317591.736,0.0185001110006539,100.00208538449704,0.007299226282013,4,1,2,20817.982422,20917.005859,20547.462891,20635.603516,31486345556,1619.697876,1637.037842,1579.485229,1590.783325,13930073427,304.229919,318.069275,302.534363,313.754791,1451550019,32.857777,33.479279,32.061623,32.965931,731319297,1614.035889,1634.89856,1574.917236,1587.788452,970498
2022-10-31,1.000185,1.000252,0.999919,0.999947,67168423338,6.557377049187574,45.965696655950715,-93.44262295081242,-2509494150218.226,-0.0175978354662441,99.98045992592198,-0.0112993220406694,13,12,2,20633.695313,20795.320313,20287.458984,20495.773438,45668466815,1590.481323,1630.452881,1555.918945,1572.714478,19306919714,313.671356,336.795319,307.625336,326.360718,2168405759,32.961021,34.307743,32.286266,32.611038,1174404933,1587.649902,1627.014282,1545.080566,1570.442993,1478093
2022-11-01,0.999956,0.999985,0.999774,0.999924,56795449219,26.223776223777648,30.94300005430095,-73.77622377622235,-2485537775903.0967,-0.0160986316162981,99.98221609713184,-0.0070000420002534,10,8,7,20494.898438,20647.289063,20359.845703,20485.273438,39819303159,1572.645386,1606.605713,1568.098511,1579.70459,14507311208,326.277863,334.206238,317.935516,324.579437,1329110451,32.607609,33.325981,32.201412,32.248425,729292793,1570.444336,1602.627441,1564.418213,1577.310059,1426024
2022-11-02,0.999918,1.000079,0.999865,0.999996,76399032768,38.81118881118549,23.86411402805024,-61.18881118881451,-2468401544254.1772,-0.008099376348032,99.99231484563266,-0.0126984380921245,17,12,8,20482.958984,20742.810547,20087.134766,20159.503906,55552169483,1579.497925,1613.410645,1507.244751,1519.711792,23254218281,324.467987,329.039459,316.280914,320.150543,1411029750,32.245979,32.834824,30.294113,30.788076,1166999748,1577.155518,1608.990479,1506.080444,1520.442871,3360665
2022-11-03,0.999979,1.000048,0.999944,1.000007,61590549857,40.734265734279205,35.256410256414114,-59.265734265720795,-2455372774092.0728,-0.0049997150162324,99.99462889753124,-0.0077993370563302,21,12,4,20162.689453,20382.095703,20086.240234,20209.988281,43228750179,1519.724854,1556.759644,1517.101685,1531.541748,14248351007,320.174438,338.642578,318.495575,329.71698,1514834239,30.792919,32.143494,30.677149,30.84388,832207929,1520.359619,1553.466553,1516.858032,1528.98584,3041296
2022-11-04,1.000007,1.000119,0.999959,1.000076,88078834184,52.79720279719635,44.114219114220354,-47.20279720280365,-2414636313282.008,-0.0131972549709681,100.0025284432004,-9.999230060683108e-05,16,10,6,20208.769531,21209.560547,20188.019531,21147.230469,64072727950,1531.397583,1661.334717,1529.268433,1645.093384,20806964347,329.670959,358.182007,328.739838,354.406372,1938879952,30.841738,34.104263,30.73159,33.780853,1364403572,1528.97998,1663.111694,1527.240845,1643.239502,2369858
2022-11-05,1.000075,1.00018,1.00004,1.000119,57121137337,60.31468531468277,51.28205128205278,-39.68531468531723,-2407292167053.027,-0.0079984083167529,100.008356846786,0.0061996466201433,6,4,0,21144.832031,21446.886719,21097.634766,21282.691406,37846047609,1645.156494,1660.48645,1625.964233,1627.968018,11006973190,354.419464,360.309326,347.019623,349.253723,1231594445,33.777416,38.549622,33.735134,36.765762,2470595904,1643.079102,1660.620117,1624.150391,1627.481445,1058397
2022-11-06,1.000121,1.000164,0.999994,1.00009,51095877870,55.244755244741945,56.118881118873695,-44.755244755258055,-2400679759328.751,-0.0001999816016983,100.00672841859736,-0.0117975461104152,5,2,1,21285.056641,21345.376953,20920.191406,20926.486328,35082693210,1627.901123,1634.132446,1572.234741,1572.234741,11632744705,349.288147,354.488098,339.192413,339.389374,1143505730,36.772167,36.902027,32.546303,32.683582,1650006613,1627.426025,1632.141357,1568.304199,1571.965088,1583774
2022-11-07,1.000101,1.000165,1.000039,1.000094,72598608064,55.94405594406287,57.1678321678292,-44.05594405593713,-2409898630193.897,-0.0051992409108211,100.00502835161778,-0.0104979109157299,5,20,4,20924.621094,21053.246094,20489.972656,20602.816406,53510852236,1572.016968,1604.475342,1550.415527,1568.591309,15279963349,338.897156,344.041901,327.683777,337.014557,1811518274,32.678947,33.067505,28.926735,29.601345,2545092967,1571.709961,1604.317871,1547.435059,1560.860107,4826660
2022-11-08,1.000094,1.000515,1.000014,1.000032,162734866334,34.81781376517994,48.66887498466159,-65.18218623482005,-2560939973198.462,-0.0193956165906532,99.99728587480683,-0.0059994480507742,9,13,4,20600.671875,20664.607422,17603.544922,18541.271484,118992465607,1568.32959,1574.799805,1259.443115,1332.835571,42048003440,336.98764,388.715515,302.751892,327.690277,5390603525,29.597441,31.060968,21.783983,24.152937,6120104231,1560.831421,1564.420044,1246.213135,1316.699829,11290409
2022-11-09,1.000043,1.000043,0.998526,0.9986,143975136007,3.720462543992851,31.494110751078555,-96.27953745600716,-2690868754473.068,-0.157871740958357,99.87401089695726,-0.1545774316949661,14,22,5,18543.761719,18590.458984,15682.692383,15880.780273,102905151606,1333.122437,1335.74353,1083.285645,1100.1698,38864492427,327.819672,332.061005,261.730255,266.853119,3191459132,24.159435,24.159435,12.505624,13.940857,4647808136,1316.88269,1317.043335,1067.779663,1073.911133,3423548
2022-11-10,0.998634,0.998975,0.981525,0.997835,114807119109,85.88730911005788,41.47519513974356,-14.112690889942112,-2591062221700.3716,-0.2112111941932925,99.828479860783,-0.2390459756095154,6,28,5,15883.158203,18054.3125,15834.018555,17586.771484,83202283721,1100.107178,1341.791138,1093.122559,1299.4646,28581002122,266.885773,311.074005,264.467743,304.080048,2461275687,13.985069,18.675638,13.411027,17.681408,4084381465,1076.065063,1302.204712,1076.065063,1271.883423,1515879
2022-11-11,0.997814,0.998569,0.996885,0.998218,74933538836,87.90416008425494,59.17064391276856,-12.095839915745056,-2547365823162.988,-0.170612966585459,99.89332361971172,-0.1960649043821035,6,26,4,17583.251953,17650.943359,16543.482422,17034.292969,55871616488,1298.882446,1302.295288,1211.32959,1287.221069,20920539099,303.986877,304.912781,280.626862,289.820557,1625174426,17.66345,18.136482,15.507472,16.326746,2191908978,1271.051147,1287.506226,1214.497437,1272.462158,1386827
2022-11-12,0.998198,0.998823,0.997773,0.998616,40298138489,89.99999999999953,87.93048973143745,-10.000000000000467,-2522956664992.513,-0.1380005520022127,99.95462920132093,-0.1331070546739059,1,10,1,17036.875,17066.675781,16651.775391,16799.185547,29717699419,1287.438354,1288.150879,1242.152222,1255.268311,10964962767,289.857635,290.369171,272.046112,282.341278,1189401392,16.340282,16.408434,14.538013,14.539001,866923655,1272.609375,1278.703857,1185.159668,1192.884033,1286758
2022-11-13,0.998617,0.999066,0.998463,0.998755,40189889540,90.73196419167937,89.54537475864463,-9.268035808320638,-2524223013087.4785,-0.1251991236061489,99.98762898393196,-0.1169088850752743,1,10,1,16799.722656,16920.765625,16320.634766,16353.365234,27209183682,1255.441284,1271.712524,1208.520996,1221.819214,10717455214,282.365265,286.084473,274.052704,276.579437,956106804,14.537562,14.660888,13.122664,13.164529,880792311,1193.232544,1243.619019,1157.06958,1188.202881,355328
2022-11-14,0.99875,0.999134,0.998576,0.999013,65634612428,92.0905739863086,90.94084605932916,-7.909426013691408,-2487053590995.6216,-0.1062919218139346,100.02892261541116,-0.0983003932015684,9,21,1,16352.02832,17109.324219,15872.941406,16618.199219,49630243054,1221.895508,1284.217651,1178.429077,1241.604248,15028035663,276.622253,290.719635,268.233032,278.57843,1541330420,13.165713,14.889988,12.254618,14.001356,1365413449,1189.557373,1238.215332,1148.052612,1212.64917,495558
2022-11-15,0.999021,0.999243,0.998756,0.99913,47859299075,92.70668773038402,91.84307530279068,-7.2933122696159876,-2461404151450.2983,-0.098888232300358,100.05354664631044,-0.08769938610431,9,19,6,16617.484375,17051.962891,16542.550781,16884.613281,36599436183,1241.677734,1283.19873,1238.688232,1251.736206,11798011594,278.628021,281.882538,274.093109,276.874023,1116291060,13.999627,14.969863,13.932036,14.301294,833458645,1211.041748,1257.564819,1207.287476,1235.187134,341611
2022-11-16,0.999136,0.999406,0.998988,0.999229,45661177296,93.2280147446024,92.675092153765,-6.771985255397604,-2454412966409.756,-0.0860922516973362,100.05445731787913,-0.0846935632891831,11,22,3,16884.341797,16960.294922,16430.111328,16669.439453,33925512989,1251.808838,1264.486328,1192.987793,1215.602539,11939561598,276.863007,279.791992,269.650177,272.081604,908816092,14.299587,14.562107,13.711964,14.285508,487495993,1238.103149,1250.064331,1171.389282,1188.694702,349647
2022-11-17,0.999231,0.999645,0.999203,0.999402,37744442250,94.13902053712468,93.3579076707037,-5.860979462875339,-2458170331701.605,-0.0691934958113963,100.04935384504496,-0.0716914687152196,9,25,3,16670.425781,16726.439453,16460.683594,16687.517578,27868914022,1215.848633,1224.965698,1189.15271,1200.808594,9723646871,272.088318,273.222473,264.398499,267.911316,854777255,14.286023,14.46369,13.078255,13.638735,673219780,1188.278076,1197.573364,1160.862915,1171.678589,374196
2022-11-18,0.999396,0.999468,0.99908,0.999163,34879098921,92.88046340179034,93.4158328945058,-7.119536598209665,-2478126929537.8394,-0.0868972192889836,100.01191138728625,-0.0926916577507924,6,18,3,16687.912109,16947.058594,16564.611328,16697.777344,26862218609,1200.802124,1226.737427,1200.802124,1212.300293,7979913378,267.914124,274.505951,267.913544,273.919983,685307608,13.638845,13.790632,13.039168,13.247497,357193046,1171.668579,1194.60791,1171.336914,1179.278198,989671
2022-11-19,0.999175,0.999292,0.999046,0.999102,23288439137,92.55924170616116,93.19290854835872,-7.440758293838825,-2490812502075.868,0.0502703785299421,99.99885612873356,-0.0991906760764481,5,11,1,16696.220703,16797.876953,16570.410156,16711.546875,16106223492,1212.215454,1227.83728,1200.475586,1218.426758,5978745776,273.887207,274.262451,269.649536,272.397675,551451228,13.24739,13.255353,12.644581,12.851014,314294255,1179.186768,1209.866943,1170.324341,1205.022705,231555
2022-11-20,0.999087,0.999207,0.99877,0.998982,33834889406,91.92733017377566,92.4556784272424,-8.072669826224336,-2491819031966.659,0.1149488642911913,99.98360027800888,-0.1049966401075161,0,9,2,16712.919922,16746.779297,16248.692383,16291.832031,21313378652,1218.436279,1224.077759,1137.933228,1142.466675,9651002684,272.430298,273.650482,262.555298,264.235138,720361905,12.852312,13.416734,12.203308,12.252833,508411732,1205.214478,1207.884644,1130.017944,1130.053711,330902
2022-11-21,0.998995,0.999169,0.998646,0.999089,54558293762,92.49078462348588,92.3257855011409,-7.509215376514132,-2453951612013.297,0.0872554892818958,99.99322285636016,0.0489685559783658,6,20,3,16291.223633,16291.223633,15599.046875,15787.28418,37429485518,1142.395752,1142.395752,1084.8573,1108.353027,14080099208,264.235779,264.742554,250.656937,254.168259,1094850661,12.254122,12.257598,11.341638,11.846209,504498729,1130.477417,1133.778931,1078.735596,1102.224976,480652
2022-11-22,0.999081,0.999309,0.998874,0.999157,44056204568,95.21546603304864,93.2111936101034,-4.784533966951354,-2440684111327.3125,0.0541749781697883,99.99964255709506,0.1324868339955938,9,25,2,15782.300781,16253.047852,15656.606445,16189.769531,30726828760,1107.895996,1136.442627,1081.138184,1135.173462,12040670755,254.019089,266.892151,252.389954,266.324341,800429058,11.842515,12.465628,11.010652,12.435625,529418278,1103.863892,1114.543457,1052.041992,1113.032104,618432
2022-11-23,0.999166,0.999235,0.998954,0.999194,45720458651,97.51103752759394,95.07242939470947,-2.4889624724060626,-2408305565876.948,0.0439547236309283,100.00384610490372,0.0977742336844233,12,15,6,16195.588867,16638.193359,16170.50293,16610.707031,32958875628,1135.421509,1184.997314,1130.022827,1183.199585,11242676044,266.420349,300.020203,265.034973,297.847443,1920236928,12.43792,14.402455,12.427633,14.351512,859905329,1113.085449,1155.159058,1103.258667,1154.818726,395433
2022-11-24,0.999191,0.999507,0.999123,0.999421,36841695607,91.88405797101436,94.870187177219,-8.115942028985623,-2387965879760.587,0.0408403093853597,100.0262935602367,0.0806115664079141,10,16,3,16611.636719,16771.474609,16501.767578,16604.464844,26129037414,1183.345093,1211.627441,1180.379761,1203.983154,9706372376,297.945862,303.064636,294.531555,300.427826,1219177799,14.353003,14.85401,13.916857,14.582351,620159372,1155.433838,1186.544556,1152.880737,1169.781982,453942
2022-11-25,0.999417,0.99959,0.999404,0.999578,25728613650,96.42094017093804,95.27201188984878,-3.579059829061954,-2365557087226.7188,0.044839009938647,100.0360710801866,0.0824025912260782,9,15,4,16602.269531,16603.316406,16388.404297,16521.841797,18678255976,1203.799438,1203.799438,1174.823364,1198.925903,5483308196,300.333832,304.163269,294.912323,300.577698,949045515,14.580628,14.581173,13.961507,14.063138,323667943,1170.754761,1190.12085,1147.99292,1179.559326,345547
2022-11-26,0.999577,0.999626,0.999507,0.999574,25190862393,93.99323181048712,94.09940998414652,-6.006768189512882,-2362381768437.711,0.0345266200240313,100.02892067828498,0.0561554254048668,0,6,2,16521.576172,16666.863281,16416.228516,16464.28125,18000008764,1198.790527,1227.038086,1198.0979,1205.897949,5074160558,300.571747,316.962128,300.389465,311.388458,1221554861,14.0628,14.887809,14.031248,14.159194,333271818,1186.737671,1200.497803,1173.69104,1176.294189,312211
2022-11-27,0.999568,0.999654,0.999503,0.999604,27588594951,95.3617810760674,95.2586510191642,-4.638218923932598,-2353063766169.489,0.0202120868279266,100.0230287049734,0.0474412739083087,4,7,0,16463.882813,16594.40625,16437.025391,16444.626953,20443898509,1205.905273,1220.349487,1195.039063,1195.126953,4486976868,311.37204,316.219879,307.156372,307.429291,793779029,14.159537,14.409466,14.082966,14.115767,225035409,1176.485718,1197.973022,1165.763306,1168.338867,241689
2022-11-28,0.9996,0.999773,0.999593,0.999662,37268352299,90.15084294587638,93.16861861081031,-9.84915705412363,-2361759715039.2266,0.0499418012876805,100.0206398053798,0.0433334100591572,9,25,3,16440.222656,16482.933594,16054.530273,16217.322266,27743025156,1194.960327,1198.737671,1156.0625,1170.086182,7275411870,307.399567,309.0961,289.493683,293.527252,1154829072,14.113132,14.145077,12.824841,13.404518,447463511,1168.325073,1181.585205,1138.532471,1153.94165,264669
2022-11-29,0.999662,0.999779,0.999606,0.999744,31450915067,96.9108561341563,94.14116005203336,-3.0891438658436994,-2343034603756.566,0.0642577034176611,100.02045227395412,0.03422046383737,9,21,3,16217.639648,16522.257813,16139.396484,16444.982422,23581685468,1169.87439,1222.164185,1163.477539,1216.901245,7639405818,293.491821,304.822815,289.763641,295.498169,986451640,13.403423,13.897473,13.280128,13.369734,265372933,1153.779419,1196.240601,1148.684814,1184.924805,298560
2022-11-30,0.999733,1.000053,0.999651,1.000015,37405224166,97.29921819474193,94.78697242492484,-2.7007818052580825,-2312701014010.0034,0.1034052665613656,100.0358265793491,0.0852713721384874,12,19,6,16445.476563,17190.9375,16445.476563,17168.566406,29523576583,1216.928711,1302.038696,1215.497925,1295.688599,9836925304,295.548218,304.65097,294.382263,300.794342,1009620336,13.371024,14.21945,13.308285,14.115445,331594403,1185.238281,1267.186279,1181.539307,1247.539551,10230859
2022-12-01,1.000029,1.000094,0.999956,1.000044,29913541569,96.54696132595956,96.9190118849526,-3.4530386740404246,-2304463951838.8623,0.0955870798297176,100.0298218647282,0.0942846676315218,11,18,4,17168.001953,17197.498047,16888.388672,16967.132813,22895392882,1295.769531,1295.999878,1267.708496,1276.273926,6857935276,300.754364,301.479675,290.553711,292.016205,1433086340,14.133452,14.154324,13.441185,13.480968,232200065,1247.591187,1264.072021,1239.255737,1245.376099,19741593
2022-12-02,1.000042,1.00014,1.000017,1.000065,26380777290,94.97991967871168,96.2753663998044,-5.020080321288319,-2310254854170.809,0.0908766089813732,100.02496175008302,0.1084103617482542,11,19,5,16968.683594,17088.660156,16877.880859,17088.660156,19539705127,1276.328613,1294.303345,1269.243164,1294.303345,6213645709,292.028564,293.527496,286.140686,293.527496,854253818,13.482586,13.773052,13.377079,13.71564,245049936,1244.642944,1268.401611,1235.870117,1266.7146,14945404
