Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_ETH,High_ETH,Low_ETH,Close_ETH,Volume_ETH,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2021-10-18,61548.804688,62614.660156,60012.757813,62026.078125,38055562075,94.65773649118492,91.70949387530452,-5.342263508815072,3760876308432.87,14.931539460985174,104.16310333225118,12.03839314183398,19,4,5,3847.72998,3888.209229,3686.750488,3748.760254,17386204158,1.00033,1.000568,0.999347,1.000019,66503250420,470.914429,487.499695,467.584778,485.111023,1999805026,159.997482,162.856277,155.030228,157.231277,1698878759,3818.827637,3859.63623,3659.943359,3722.723389,137335755
2021-10-19,62043.164063,64434.535156,61622.933594,64261.992188,40471196346,98.7628085819984,95.25359364096175,-1.2371914180015933,3796380214654.674,16.907531448054826,105.8307216338022,19.432797177590892,28,6,1,3747.162842,3883.928711,3736.780273,3877.650879,15998757133,1.000059,1.000603,0.999478,1.000117,62387883982,485.099426,497.258331,481.973633,488.148865,1844483840,157.210205,159.405869,153.221008,156.017029,1400902548,3722.720215,3855.914307,3710.827637,3851.221436,178114939
2021-10-20,64284.585938,66930.390625,63610.675781,65992.835938,40788955582,93.00589219584694,95.47547908967674,-6.994107804153064,3814129916396.6294,20.487373556027155,106.52788805212994,22.281763687611324,25,5,0,3877.730957,4167.472168,3833.288086,4155.992188,20338319988,1.000137,1.000689,0.999612,0.99994,70187915900,488.053833,505.267944,482.246033,501.020325,1890415594,155.883392,176.440674,155.199844,175.946869,3315306825,3851.842041,4141.045898,3807.691406,4124.60791,174213975
2021-10-21,66002.234375,66600.546875,62117.410156,62210.171875,45908121370,64.35508982360595,85.3745968671504,-35.64491017639404,3770121588194.3433,8.220231628268232,99.30230193021548,13.174792396547524,26,5,2,4161.713379,4366.088379,4032.483887,4054.322754,28220661820,0.999877,1.000436,0.999381,1.000022,84189482202,501.347839,504.648621,467.422363,471.256927,3081793454,176.765549,193.599152,176.765549,190.318436,6865815461,4135.324219,4339.042969,4007.638184,4033.923584,158970163
2021-10-22,62237.890625,63715.023438,60122.796875,60692.265625,38434082775,52.72445124887415,70.02847775610898,-47.27554875112585,3743873267476.065,8.299641633639618,97.0789693680624,10.809780734248289,21,4,1,4055.686523,4162.975586,3908.340332,3970.181885,19432937968,1.000024,1.000445,0.999579,0.999879,73919161798,470.959381,498.014191,470.959381,478.643158,1962748496,190.454895,214.044449,188.273621,196.431534,7486821306,4029.526855,4137.535645,3884.682129,3946.125244,157719990
2021-10-23,60694.628906,61743.878906,59826.523438,61393.617188,26882546034,56.28678840510486,57.788776492528285,-43.713211594895135,3760934028332.27,6.955475931709243,98.08841057229922,6.799760751868031,12,2,1,3971.356445,4171.663574,3944.631836,4171.663574,14781537792,0.999924,1.00092,0.999803,1.000823,55395032239,478.942261,485.906433,473.112579,485.906433,1170864603,196.300476,205.669876,192.562759,197.703857,3253670286,3947.287842,4143.188477,3920.728516,4142.174805,188932212
2021-10-24,61368.34375,61505.804688,59643.34375,60930.835938,27316183882,52.230631213894576,53.747290289291165,-47.769368786105424,3771384406568.682,6.2966095168491085,97.48760013205198,8.725347926463893,4,3,3,4171.855957,4185.729492,3967.120361,4087.903076,14978083638,1.000856,1.001094,0.999119,1.000223,66669467996,485.990143,486.802704,468.198212,476.633118,1246191889,197.973114,204.719101,185.572433,202.361984,3413057378,4144.091797,4158.064453,3941.89917,4062.309326,157928645
2021-10-25,60893.925781,63729.324219,60691.800781,63039.824219,31064911614,69.0227173297126,59.18004564957065,-30.97728267028739,3788346212810.79,2.347430256272621,100.62875509908127,9.823377589035706,19,5,2,4084.425781,4236.666992,4072.034668,4217.876953,15995727040,1.000219,1.000982,0.999151,0.999375,66194185821,475.924255,488.894318,474.872162,484.645081,1337787876,202.316483,218.731888,198.202438,210.104294,4837376169,4058.432617,4208.303711,4046.143799,4188.11377,19829899
2021-10-26,63032.761719,63229.027344,59991.160156,60363.792969,34878965587,47.71574867395834,56.323032405855145,-52.28425132604166,3761495400515.1807,-0.8677415091845097,97.22131976052091,5.307377314021633,32,5,1,4217.337891,4289.131348,4106.82373,4131.102051,17157714562,0.999451,1.00076,0.999348,1.000228,77630649473,484.706879,489.77417,475.286285,478.025055,1486193826,209.531647,213.982864,197.486649,199.807251,3194205752,4189.202637,4261.908691,4080.767822,4105.769531,15031920
2021-10-27,60352.0,61435.183594,58208.1875,58482.386719,43657076893,16.042563190365193,44.26034306467867,-83.9574368096348,3725257444091.611,-4.989520696435591,95.84742401200684,-5.051734041174568,23,8,4,4132.17334,4299.152832,3930.257324,3930.257324,26219530404,1.000239,1.001576,0.999582,1.000791,124069805053,478.121063,486.167511,440.445007,449.007996,2340091135,199.874481,205.404739,178.730865,183.774597,4552692842,4105.339355,4272.623535,3910.161377,3910.208496,14585358
2021-10-28,58470.730469,62128.632813,58206.917969,60622.136719,45257083247,37.30769604450904,33.688669302944156,-62.69230395549096,3735744217997.1504,-2.263469573508518,99.72506839066632,-0.4434772583008913,34,4,4,3924.81543,4293.150879,3905.706055,4287.318848,25958154575,1.000801,1.001067,1.000282,1.000484,121660107352,448.885834,494.914886,447.61972,492.015533,2626956133,184.515701,201.045364,182.217529,194.863983,3463958628,3900.767334,4266.695801,3891.11084,4260.590332,22117245
2021-10-29,60624.871094,62927.609375,60329.964844,62227.964844,36856881767,46.094566161496786,33.148275132123636,-53.905433838503214,3752747177912.827,-3.1652105307432716,101.99859133329012,1.095545130906573,19,8,2,4288.686523,4455.735352,4271.70752,4414.746582,22967641914,1.000428,1.000967,0.999473,1.000049,87302831458,492.432556,533.475403,488.872162,529.622131,2667451365,194.906433,204.896606,194.906433,200.182755,2468703579,4260.864258,4427.069336,4247.54248,4385.495117,13700208
2021-10-30,62239.363281,62330.144531,60918.386719,61888.832031,32157938616,42.20697659283174,41.86974626627916,-57.79302340716826,3764800109614.9736,-6.21886277300721,101.32521910122408,-0.2212715976067556,11,1,0,4414.243652,4426.848633,4252.494141,4325.650391,14615490626,1.000072,1.001102,0.999579,1.000518,86474453142,529.822693,539.938843,511.931305,527.921204,2194893915,200.225723,200.38623,187.816574,195.416061,1732207667,4385.570801,4398.077637,4223.174316,4290.881348,15812415
2021-10-31,61850.488281,62406.171875,60074.328125,61318.957031,32241199927,35.674314401152365,41.3252857184936,-64.32568559884763,3766976592599.421,-1.4325870145331467,100.3011620685486,-4.579744662117039,7,1,2,4322.744141,4394.449707,4179.016113,4288.074219,17498160238,1.000384,1.001668,0.99944,1.000376,91561112863,528.547302,534.770935,510.56546,524.364441,2076289915,195.773773,205.163376,186.062988,202.421021,2577364486,4295.682617,4364.005371,4152.056641,4260.038086,12224851
2021-11-01,61320.449219,62419.003906,59695.183594,61004.40625,36150572843,32.06851664830849,36.64993588076416,-67.93148335169151,3765578054451.897,0.5143004990596773,100.2635230921106,-7.559047307326833,24,4,3,4288.217285,4377.322266,4160.966797,4324.626953,17985288261,1.000382,1.001335,0.999839,1.000291,87025283378,524.73822,552.073669,512.17627,551.25592,2535579529,202.629211,211.36084,198.238968,203.54509,3157612663,4260.850098,4349.867676,4135.246094,4297.760254,18204029
2021-11-02,60963.253906,64242.792969,60673.054688,63226.402344,37746665647,57.53997946617741,41.76093683854605,-42.46002053382259,3781829947054.71,2.985302446649522,103.22170289066494,1.6335439018588982,30,3,1,4322.500977,4599.948242,4288.686523,4584.798828,20794448222,1.000369,1.00141,0.999916,1.000815,149878312204,551.747559,564.022705,538.399963,554.447632,2401108112,203.517914,222.233032,201.180389,220.239594,3020087232,4295.123535,4569.732422,4261.52832,4555.104492,6410506
2021-11-03,63254.335938,63516.9375,61184.238281,62970.046875,36124731509,56.74695604656982,48.78515072035187,-43.25304395343018,3801016123578.139,3.346763433665996,101.73835660535424,3.753000858583453,26,4,4,4589.68457,4664.910156,4462.976074,4607.193848,21220463155,1.000822,1.001427,1.000257,1.000678,89436836448,554.557373,570.259338,538.531006,568.578796,2567651316,221.076752,246.321533,216.196198,242.898819,6024951132,4559.967285,4634.341797,4435.641113,4576.339355,7451377
2021-11-04,62941.804688,63123.289063,60799.664063,61452.230469,32615846901,53.767059456996705,56.017998323247944,-46.232940543003295,3786719933240.339,-2.518398123200198,99.09621575104076,0.0954712943863844,25,7,4,4604.678711,4606.516113,4426.622559,4537.324219,18415244464,1.000648,1.001284,1.000497,1.000857,87280485610,568.578125,569.121277,544.876831,559.737305,2260479871,243.097809,250.466339,235.150879,247.387772,4440296290,4573.983398,4576.23291,4400.432129,4510.127441,53952788
2021-11-05,61460.078125,62541.46875,60844.609375,61125.675781,30605102446,48.356829987367135,52.95694849697785,-51.643170012632865,3766253639320.837,1.2621519863592126,98.82055913635458,0.3197721482079456,26,6,5,4537.42334,4570.895996,4447.487305,4486.243164,15086003586,1.000975,1.001898,1.000703,1.001553,76677676369,559.390503,615.580872,555.056091,608.648071,3675930507,247.270935,248.383911,231.160812,236.474335,2752870913,4508.575195,4541.830566,4421.855957,4454.978027,8380487
2021-11-06,61068.875,61590.683594,60163.78125,61527.480469,29094934221,55.013771822643776,52.379220422335834,-44.986228177356224,3792771115074.313,5.206856150777953,99.55323084751204,-2.399029135528878,5,2,0,4482.647949,4530.99707,4334.973633,4521.581055,14429076700,1.001545,1.001668,1.000615,1.001454,65151095549,608.263489,636.113953,596.764465,636.113953,2779927044,236.492752,260.062103,235.289963,258.934326,3869779683,4452.738281,4500.226074,4309.683594,4491.882813,4444066
2021-11-07,61554.921875,63326.988281,61432.488281,63326.988281,24726754302,84.82730858409089,62.7326367980339,-15.172691415909108,3817497869376.313,4.461821552971177,101.991492341407,4.90889516091501,7,1,4,4523.981934,4640.921875,4510.984375,4620.554688,13541376033,1.001316,1.001959,1.000631,1.001517,55905241687,638.186035,669.345825,632.079285,650.454041,3017167868,258.781555,258.850098,246.122421,249.823486,2624869522,4493.882813,4609.404785,4480.999512,4588.470703,5605993
2021-11-08,63344.066406,67673.742188,63344.066406,67566.828125,41125608330,98.87064489076045,79.57057509916501,-1.1293551092395515,3856592422217.961,8.57952416471285,107.2013729877436,15.533636562491058,23,4,3,4619.649414,4822.363281,4619.649414,4812.087402,19290896267,1.001423,1.001587,1.000154,1.000443,82548510715,650.467407,655.713684,632.687073,654.315002,2828112534,249.979263,253.254181,241.140137,248.467178,3344410176,4589.171875,4788.200684,4588.385742,4777.916992,12290721
2021-11-09,67549.734375,68530.335938,66382.0625,66971.828125,42357991721,84.90318015137993,89.53371120874372,-15.096819848620076,3837491514087.1553,8.213107158742208,105.36289408263994,10.474212473625824,29,3,6,4810.071289,4837.589355,4718.039063,4735.068848,20834172627,1.000522,1.001228,1.000122,1.000202,93002275939,654.000366,657.040588,632.331665,635.190613,2198989754,248.356842,253.179825,237.895294,239.213135,2819309492,4775.900391,4802.454102,4684.552246,4703.685547,7272012
2021-11-10,66953.335938,68789.625,63208.113281,64995.230469,48730828378,64.14533143660643,82.6397188262489,-35.854668563393574,3819966461263.956,5.995329366318888,101.78992292018444,4.446980761683738,23,4,6,4733.362793,4859.50293,4485.093262,4636.174316,22748160545,1.000101,1.001987,0.998029,1.000097,113809197171,635.038391,662.306519,578.07428,615.278076,3653998344,239.133743,247.947037,218.38855,233.779526,3873202098,4701.675781,4823.692871,4459.463379,4593.195313,10263447
2021-11-11,64978.890625,65579.015625,64180.488281,64949.960938,35880633236,57.7801000568676,68.94287054828462,-42.2198999431324,3823569026278.454,6.467655257279054,100.92920509754153,4.946173334579468,21,8,4,4635.453613,4778.059082,4580.990234,4730.384277,17933201129,1.000357,1.001997,0.998041,1.000644,83970826408,615.4552,634.844421,606.40918,629.892334,2341652507,233.913986,246.447189,229.74852,234.240753,2693456862,4593.736816,4743.185059,4544.366211,4690.418945,18034984
2021-11-12,64863.980469,65460.816406,62333.914063,64155.941406,36084893887,49.049277606616286,56.99156970003006,-50.950722393383714,3829537037227.8022,1.470175476603259,99.02916786813748,4.6266024609090355,22,11,2,4724.306641,4808.73877,4510.92041,4667.115234,18316060208,1.001448,1.001994,0.998089,1.000114,82883678293,629.144226,634.520569,604.16272,626.642517,2209163398,233.721268,238.695679,221.252945,228.50209,3022054714,4692.946289,4775.855957,4483.918945,4635.129395,7323511
2021-11-13,64158.121094,64915.675781,63303.734375,64469.527344,30474228777,52.49738314714038,53.10892027020805,-47.50261685285962,3843142129835.174,2.3812598900816715,98.87177833421468,5.6801160883358355,9,1,0,4666.719238,4702.115234,4582.180664,4651.460449,14457436261,0.999111,1.001993,0.998029,1.000848,65797472687,627.07959,655.320862,620.58783,650.104126,2106170805,228.596252,241.825027,225.075928,241.825027,2322796265,4631.25,4664.225098,4554.536621,4619.34375,4060859
2021-11-14,64455.371094,65495.179688,63647.808594,65466.839844,25122092191,63.463559688143,55.00340681396653,-36.536440311857,3867493444377.915,6.532894484643966,99.93277510424436,3.543515710114749,6,1,0,4648.632813,4689.842773,4516.935547,4626.358887,12172962219,1.000842,1.001952,0.998091,1.000367,54429579952,650.062256,659.992676,634.5495,650.918091,2101401990,241.862106,242.044891,230.689407,238.425522,1705211600,4619.769531,4658.699707,4485.455566,4593.057617,8245269
2021-11-15,65521.289063,66281.570313,63548.144531,63557.871094,30558763548,39.34791705449107,51.769619963258116,-60.65208294550893,3837152160112.367,3.979007646007924,97.87443933953452,0.933498144231772,15,4,2,4627.09082,4764.63623,4546.599121,4557.503906,16275851299,1.00026,1.001988,0.998158,1.001502,64113625426,650.943115,660.044189,631.942261,633.048645,2146877925,238.7314,245.976105,235.099106,237.553604,2414551003,4592.172852,4729.300781,4518.095703,4533.257324,16536273
2021-11-16,63721.195313,63721.195313,59016.335938,60161.246094,46844335592,11.71468631222201,38.17538768495199,-88.28531368777799,3813106616703.3335,-2.220527095512002,94.05304276725848,-2.1007933563147816,26,11,2,4570.478027,4891.70459,4144.334961,4216.365234,27417502801,1.001457,1.033019,0.99816,1.000675,98954557342,634.947632,635.260376,574.180115,589.822876,3772957260,238.497147,238.497147,215.442093,219.239029,3557977024,4527.986328,4982.427246,4119.984863,4193.006348,10391055
2021-11-17,60139.621094,60823.609375,58515.410156,60368.011719,39178392930,18.031563395638912,23.031388920783964,-81.96843660436109,3836818767518.853,-4.672536374018245,95.3617799950979,-1.239518503999108,21,6,6,4213.910645,4300.306641,4107.125977,4287.59375,22183461850,1.000489,1.020047,0.998016,1.000063,84478860409,589.328064,593.108093,554.321411,578.092773,2704847734,219.295639,222.028839,210.026947,218.71524,2982505239,4187.090332,4353.973145,4082.296143,4253.117188,7020766
2021-11-18,60360.136719,60948.5,56550.792969,56942.136719,41388338699,3.1975579778262917,10.98126922856237,-96.80244202217372,3802796571020.1226,-15.724715368233808,91.6054226333232,-7.452513437975538,29,5,2,4287.802246,4343.557129,3959.227783,4000.650879,21383250893,1.000169,1.001964,0.998103,0.99997,95287465626,578.034851,587.91272,518.423096,532.23761,2917116815,218.87558,222.876938,187.673126,195.487411,3911214658,4254.260254,4309.368652,3931.490234,3968.606445,9661593
2021-11-19,56896.128906,58351.113281,55705.179688,58119.578125,38702407772,18.452432483215095,13.227184618893398,-81.54756751678491,3834725590340.672,-13.21787122710412,94.81497765553078,-8.223050388711407,12,14,4,3995.729492,4311.713867,3982.91748,4298.306641,20626269711,1.00007,1.001999,0.998041,1.00082,82193745588,531.505127,585.899475,525.241516,581.530823,2481119529,195.066284,219.367065,189.750168,215.280014,3431624914,3967.197998,4282.475586,3956.953369,4273.412109,89909858
2021-11-20,58115.082031,59859.878906,57469.726563,59697.195313,30624264863,30.50962826325426,17.386539574765184,-69.49037173674574,3861181028513.2,-8.151421447035172,98.484016857194,-11.647184025630184,6,2,2,4298.350586,4434.388184,4209.242676,4409.931152,15448261277,1.00068,1.002,0.998414,1.000362,72417177800,581.478516,604.884216,574.022766,603.840027,2336197759,215.406906,221.445343,206.285873,218.015274,2003638941,4269.118652,4404.421387,4182.658203,4380.911133,4263025
2021-11-21,59730.507813,60004.425781,58618.929688,58730.476563,26123447605,23.12132308906852,24.027794611845923,-76.87867691093147,3839264000484.966,-9.575809261743824,98.45221667308196,-12.305698967359648,8,0,1,4412.195313,4422.491699,4255.455078,4269.73291,14094831413,0.999638,1.001999,0.998094,1.000873,69057268195,604.408997,605.177124,580.587097,585.29425,2055539646,217.784027,235.230911,210.809738,231.282623,2636480460,4379.599121,4391.058105,4230.555176,4230.555176,10829337
2021-11-22,58706.847656,59266.359375,55679.839844,56289.289063,35036121783,4.64881164525466,19.426587665859113,-95.35118835474532,3816135097872.461,-12.261767453800148,96.0315390413502,-13.394738880343496,17,10,1,4266.509277,4302.022949,4033.572266,4088.457764,19752218877,1.001288,1.001986,0.99808,1.000451,79375135623,584.815796,585.148499,554.270264,559.127014,2251971535,230.989639,231.904816,212.03009,215.737274,3254258844,4243.874023,4274.23291,4009.448975,4066.838867,15233474
2021-11-23,56304.554688,57875.515625,55632.761719,57569.074219,37485803899,14.717128685195464,14.162421139839514,-85.28287131480454,3843377065012.4487,-10.703433714009082,98.83932812211508,-11.363958672809131,20,9,3,4089.68042,4385.483398,4069.766602,4340.763672,22133497059,1.000507,1.002514,0.998044,1.000125,84196469142,559.57019,605.090454,559.041626,591.439575,2927434189,215.842957,226.061737,211.312225,221.836899,2328763768,4063.864258,4356.924805,4045.449707,4315.481934,16244897
2021-11-24,57565.851563,57803.066406,55964.222656,56280.425781,36635566789,6.082033086451737,8.482657805633922,-93.91796691354826,3819341025186.877,-14.032163588299326,97.6054210543527,-12.27558266998396,12,8,2,4340.036133,4376.875977,4176.183594,4239.981445,21838037128,0.999986,1.001992,0.998047,1.000697,84317323264,591.195557,594.830994,577.508362,581.395325,2917418688,221.860611,222.459274,200.502609,214.921539,2293934142,4315.158203,4342.06543,4151.870117,4216.858398,16500402
2021-11-25,57165.417969,59367.96875,57146.683594,57274.679688,34284016248,15.41879501830019,12.072652263315764,-84.58120498169981,3789008073172.5913,-9.8857801525595,99.24795634947242,-11.160075081067909,10,8,5,4271.394531,4550.518066,4249.774414,4274.743164,18705358318,0.999483,1.00199,0.998293,0.999601,91394294449,590.356995,646.958801,587.859802,603.730225,2537227998,205.886169,216.400513,202.32341,206.252991,2586718627,4245.353027,4518.316406,4220.12207,4253.85498,10929949
2021-11-26,58960.285156,59183.480469,53569.765625,53569.765625,41810748221,0.0,7.166942701583942,-100.0,3747197324951.5913,-10.956356287403068,93.8853580373714,-18.1726722220736,16,6,4,4522.208984,4550.842285,3933.506592,4030.908936,26281795488,1.000986,1.001981,0.998261,1.000367,106740129710,639.003601,657.512939,566.533142,585.147339,4254504824,210.048279,210.504578,184.328278,191.511749,3380122748,4489.004883,4518.166992,3910.695068,4005.931152,10459816
2021-11-27,53736.429688,55329.257813,53668.355469,54815.078125,30560857714,9.796504356109091,8.405099791469727,-90.2034956438909,3758836212519.468,-9.198470242564396,97.25666605606207,-13.755641620012254,4,3,1,4042.999023,4187.684082,4033.513916,4096.912109,16515693874,1.000287,1.001999,0.998305,1.001099,73666340601,587.103333,621.386658,584.794312,600.336792,2485529516,192.283569,199.36499,191.040543,193.102158,1443178833,4003.519531,4156.751953,4003.519531,4056.085449,10735401
2021-11-28,54813.023438,57393.84375,53576.734375,57248.457031,28116886357,28.93917501322765,12.911893123112216,-71.06082498677235,3784811257260.552,0.5379501537001256,101.95712833212174,-4.841636854477491,4,1,1,4101.648926,4297.916504,3989.969971,4294.453613,15953126340,1.001281,1.001999,0.998539,1.000125,73452340871,601.006409,612.737549,574.55127,611.366821,2731676788,193.275604,201.628708,182.372452,200.676651,2033215941,4068.257813,4267.328613,3961.781982,4263.228516,11542956
2021-11-29,57291.90625,58872.878906,56792.527344,57806.566406,32370840356,41.7360008512724,26.823893406869683,-58.2639991487276,3783997868241.472,-0.5385650224900044,102.55520442038504,-4.24305064894795,18,8,2,4296.946777,4460.848633,4284.504883,4445.10498,19086475837,0.999929,1.001967,0.998105,1.000526,73041134842,611.762634,628.496887,602.442932,624.310059,2425803182,200.821274,212.445801,199.9543,204.319366,2110532147,4264.729004,4429.45166,4250.085938,4411.442871,11351337
2021-11-30,57830.113281,59113.402344,56057.28125,57005.425781,36708594618,46.56164568872962,39.078940517743185,-53.43835431127038,3770066547270.177,-4.5090385199617975,101.27857282631798,0.111146271718459,22,6,3,4447.768066,4753.266113,4358.074219,4631.479004,28626354111,1.000583,1.001925,0.998423,1.000286,87396693339,623.95697,635.129517,604.867615,622.669861,2781531694,204.232941,218.339386,200.084335,208.67099,2888387657,4416.79834,4718.213867,4327.910645,4603.839844,11306551
2021-12-01,56907.964844,59041.683594,56553.082031,57229.828125,36858195307,49.60284940464468,45.966831981548864,-50.39715059535532,3753254662370.4014,-2.555144323391035,101.43283933371016,-1.5308954894448488,23,6,4,4623.679688,4780.732422,4530.272461,4586.990234,27634826695,1.000449,1.001976,0.998473,1.000255,80908197091,621.812866,650.253174,619.197205,627.971558,2806563703,208.393158,232.386215,208.152267,229.79924,3532771294,4592.504883,4744.919922,4500.38916,4555.118164,14478284
2021-12-02,57217.371094,57349.234375,55895.132813,56477.816406,32379968686,45.1935410806177,47.119345391330626,-54.8064589193823,3746825118315.313,0.3349257845289151,100.30236419156536,-5.392847838362229,24,6,3,4586.333008,4628.919922,4441.507813,4511.302246,21502671027,1.000234,1.001999,0.998172,1.000174,77139535799,627.571838,629.884949,606.647827,619.470154,2378758113,229.854706,243.111664,220.387177,233.993042,4074103518,4554.525879,4599.619141,4414.123047,4483.971191,4493615
2021-12-03,56509.164063,57482.167969,52496.585938,53598.246094,39789134215,14.673463726415896,36.489951403892725,-85.32653627358411,3724620331738.7007,-6.897502137856986,95.18148384367984,-8.738615399271735,18,7,2,4514.355957,4647.289063,4100.145508,4220.706055,25879591528,0.999993,1.001993,0.998441,1.000617,92639344690,620.299011,628.316345,579.845215,594.635986,2483348354,233.601898,239.122101,207.329773,211.224396,4061060881,4483.130859,4615.753906,4075.438721,4195.86084,12085612
2021-12-04,53727.878906,53904.679688,42874.617188,49200.703125,61385677469,36.93027801597925,32.265760941004245,-63.06972198402075,3733647867425.992,-12.579369394874194,88.63461997299731,-12.59313460162256,8,3,0,4227.762207,4242.725586,3525.494141,4119.587402,38478999182,1.000505,1.001997,0.998766,1.000007,138598008408,596.148682,596.148682,495.132263,569.077271,4458419873,212.112381,212.807541,171.553574,201.124832,5949505665,4192.711426,4213.791992,3519.179932,4090.425049,8274211
2021-12-05,49201.519531,49768.148438,47857.496094,49368.847656,37198201161,39.37483805876325,30.32619326705276,-60.62516194123674,3755298215667.308,-13.803363152908917,90.77839274344632,-14.244152219306688,1,4,1,4119.628906,4246.92334,4040.217529,4198.322754,25533062707,0.999861,1.001997,0.998547,1.00063,82054153191,568.651428,581.80658,543.635559,557.783081,2394235567,200.780609,204.617477,182.016815,196.168259,3402591975,4090.278076,4213.702637,4016.487061,4170.846191,3743827
2021-12-06,49413.480469,50929.519531,47281.035156,50582.625,37707308001,46.73402966658961,41.013048580444,-53.26597033341039,3785835171500.209,-5.576168926910439,94.80936755732644,-10.12394753936554,15,13,0,4199.0,4375.520508,3930.806641,4358.737305,28229518513,1.000632,1.001952,0.998272,1.001362,93691250219,557.949768,593.383728,534.263672,589.256165,3567503629,196.547485,197.663025,176.888062,194.199219,3693853028,4168.199219,4342.651367,3904.991943,4327.179688,21178028
2021-12-07,50581.828125,51934.78125,50175.808594,50700.085938,33676814852,47.446201098566014,44.518356274639586,-52.553798901433986,3772233701179.302,-7.507044280072352,96.66150657427984,-11.479058086076888,25,6,2,4358.586914,4428.589355,4264.32373,4315.061523,22366213354,1.00124,1.001994,0.999268,1.000972,76247192218,589.110779,593.799255,573.338501,579.68988,2112954675,194.276596,204.1185,188.280807,190.596909,2556849839,4327.363281,4395.46582,4235.115234,4281.051758,7530356
2021-12-08,50667.648438,51171.375,48765.988281,50504.796875,28479699446,46.26215392497678,46.8141282300441,-53.73784607502322,3784928874580.217,-11.779636527755343,98.08576333161108,-5.721452603424565,19,6,4,4311.674316,4453.112305,4234.537598,4439.35791,18704315119,1.000941,1.001985,0.998013,0.999366,69621457268,579.182678,607.780884,567.616211,607.592773,2245501623,190.505005,196.374115,184.132706,194.621704,2277446203,4280.397461,4419.616211,4204.869141,4403.260742,11042795
2021-12-09,50450.082031,50797.164063,47358.351563,47672.121094,29603577251,29.416543773404165,41.041632932315615,-70.58345622659583,3760727569508.912,-17.531650713902454,94.90296353188572,-13.03100766309452,30,6,3,4433.024902,4482.313965,4078.844238,4119.815918,22296131874,0.99897,1.001976,0.998138,1.000882,69831553004,606.635925,616.647339,568.039551,571.648987,2132955304,194.483292,196.689743,178.792145,181.178085,1968182104,4401.400391,4447.266113,4049.55127,4093.113281,4643573
2021-12-10,47642.144531,50015.253906,47023.699219,47243.304688,30966005122,26.902797580186167,34.19383175952233,-73.09720241981383,3734307898844.66,-17.12489812900184,95.78033228268082,-17.476719656535405,15,12,5,4113.588379,4227.111816,3897.767578,3908.496094,28014595631,1.000591,1.001985,0.998025,1.00174,68959994142,570.981018,594.597229,551.73584,552.966858,2089946472,181.46756,184.689423,167.954834,167.954834,2118266396,4090.546387,4194.126953,3868.704834,3886.373047,11170985
2021-12-11,47264.632813,49458.210938,46942.347656,49362.507813,25775869261,39.95305413966152,32.090798497750576,-60.04694586033848,3758122746411.422,-13.746887890028944,100.02989443441754,-14.607438424371727,7,3,0,3909.667725,4095.648438,3846.054443,4084.452393,19131502454,1.001641,1.001996,0.998046,1.000556,57132834419,553.671082,572.191528,542.565674,564.32251,1824951693,167.916626,173.898483,161.860001,171.949493,1877844189,3879.391602,4062.003662,3816.307861,4056.700684,10243307
2021-12-12,49354.855469,50724.867188,48725.851563,50098.335938,21939223599,44.4843544674334,37.11340206242699,-55.5156455325666,3766309592076.397,-11.295550844494526,101.30706171936572,-12.116548115148271,3,5,1,4084.811279,4173.608887,3993.055908,4134.453125,14057603914,1.000959,1.001939,0.998072,1.001051,46141935617,564.141418,574.185059,559.515259,570.823975,1307635490,171.948318,176.649414,167.861252,173.431671,1196808540,4051.687988,4140.322754,3961.473877,4101.748535,12152974
2021-12-13,50114.742188,50205.0,45894.847656,46737.480469,32166727776,23.78788341548278,36.075097340859195,-76.21211658451722,3746720025452.7754,-12.800354722368464,95.5724672632147,-18.333704642765777,7,7,3,4136.359863,4145.955078,3680.609131,3784.226807,23999841386,1.000617,1.001994,0.998089,1.000131,66458705759,571.177429,572.882385,511.998474,521.011597,1900967743,173.09993,173.09993,148.571823,155.213058,2547597256,4104.04541,4113.486816,3653.647461,3753.822998,9372548
2021-12-14,46709.824219,48431.398438,46424.496094,46612.632813,34638619079,23.121174436524417,30.46447077314683,-76.87882556347559,3718575789285.527,-5.260230337409438,96.46905704851164,-17.467360143817388,20,4,2,3782.822754,3866.633789,3700.104736,3745.44043,23836759957,1.00038,1.001999,0.998181,1.000648,72787499023,520.631714,536.297668,510.420776,511.22937,2232411089,155.141663,161.618271,150.117981,153.341446,2604045117,3755.296631,3840.664063,3674.733643,3718.769531,6222797
2021-12-15,48379.753906,49473.957031,46671.964844,48896.722656,36541828520,41.225976608158945,29.378344820055343,-58.774023391841055,3740061758874.183,-0.9563216935702988,101.67960934027064,-8.771785982986318,21,3,5,3862.251465,4086.372803,3664.719971,4018.388672,26411188833,1.000463,1.001206,0.998096,1.000402,77440719349,528.42804,546.578125,503.037476,541.026978,2079796859,161.358902,182.513168,157.653214,178.34079,3783787658,3833.838379,4054.847168,3642.169434,3992.439697,15122638
