Date,Open,High,Low,Close,Volume,Stoch_%K,Stoch_%D,Williams_%R,A/D Oscillator,Momentum,Disparity Index 7,ROC,positive,negative,neutral,Open_BTC,High_BTC,Low_BTC,Close_BTC,Volume_BTC,Open_USDT,High_USDT,Low_USDT,Close_USDT,Volume_USDT,Open_BNB,High_BNB,Low_BNB,Close_BNB,Volume_BNB,Open_SOL,High_SOL,Low_SOL,Close_SOL,Volume_SOL,Open_STETH,High_STETH,Low_STETH,Close_STETH,Volume_STETH
2022-09-14,1574.858154,1642.157227,1564.03186,1634.755005,17897150206,47.36339159810639,50.82125587283972,-52.63660840189362,2343060429969.1924,3.6201760227162207,96.79861071056452,3.6478442611934248,19,12,5,20184.554688,20467.201172,19793.396484,20241.089844,37872380889,1.000038,1.000213,0.999974,1.000142,55170613417,277.4133,282.150269,274.830566,279.385864,956413768,33.018276,34.283195,32.870453,34.091572,1003604224,1527.11438,1595.714111,1514.309814,1588.064941,13777778
2022-09-15,1635.083008,1648.945679,1466.139404,1471.693481,26946275878,1.7445988601042084,25.833746992212554,-98.2554011398958,2317751534329.8047,-8.996491212682802,88.36656377319929,-5.47117314341262,15,13,4,20242.289063,20318.166016,19636.734375,19701.210938,36389011503,1.000138,1.000275,0.999939,1.000003,60606622307,279.383057,280.246796,268.010223,270.806885,1080164338,34.094292,34.715267,32.721893,33.047684,1139377803,1588.680176,1611.7771,1449.642212,1454.521606,18124214
2022-09-16,1471.928345,1480.564209,1415.581299,1432.447754,16764804299,4.571889524357004,17.893293327522553,-95.428110475643,2309689412545.112,-8.279231777861083,88.17812517186704,-9.203221302983865,12,14,5,19704.005859,19870.628906,19400.076172,19772.583984,30123362273,1.000002,1.000095,0.999891,0.999981,46290851147,270.812256,276.263245,269.129517,274.654572,803452434,33.044594,33.203125,31.641165,32.208858,765952525,1454.597168,1463.891479,1399.511963,1416.31897,11934461
2022-09-17,1432.876465,1473.060425,1415.042358,1469.741699,10798098671,14.805395817078836,7.040628067180035,-85.19460418292117,2319252174271.5005,-9.826618004043242,92.979666199574,-9.117181432950169,3,2,2,19777.033203,20162.53125,19777.033203,20127.576172,24957448100,0.999982,1.000137,0.999945,1.000098,34904822689,274.730011,279.531708,274.730011,279.249329,560951664,32.212246,33.848179,32.212246,33.750778,501302380,1416.668945,1459.01355,1400.894775,1457.794434,7909072
2022-09-18,1469.705444,1469.705444,1331.494751,1335.329102,15762284723,0.846429396683175,6.74123824603969,-99.15357060331682,2304364469233.734,-18.345857707946596,87.86281815555323,-14.497816256955865,3,7,0,20127.234375,20127.234375,19387.492188,19419.505859,31254779144,1.000096,1.000145,0.999949,1.000023,46056427438,279.220734,279.620758,264.743652,266.313171,789437105,33.748276,33.954716,30.979143,31.059855,694870049,1457.915894,1457.915894,1321.008423,1324.191772,8537375
2022-09-19,1335.270752,1388.272217,1287.420898,1377.541382,18712714223,18.13008874351144,11.260637985757834,-81.86991125648855,2319095023367.5996,-19.867777206693106,93.59844943082592,-15.483404098256988,11,13,5,19418.572266,19639.480469,18390.318359,19544.128906,40177002624,1.000008,1.000175,0.999945,1.000106,56769197831,266.251923,272.61911,257.186829,272.069824,1074224923,31.053614,32.989857,30.693249,32.685303,971182780,1324.089111,1373.510254,1277.910522,1363.956177,12035242
2022-09-20,1377.619019,1381.965698,1319.201416,1324.388184,14722317220,7.436934934645543,8.804484358280071,-92.56306506535446,2306805976836.255,-25.43714676965253,92.28362236517692,-19.0148847469287,18,17,1,19545.591797,19602.457031,18813.455078,18890.789063,36791346508,1.000104,1.000194,1.000037,1.00006,50515394641,272.130554,273.203125,265.693207,266.369598,845702947,32.687065,32.790112,31.389032,31.433041,819978937,1363.985718,1368.318726,1310.025879,1316.258789,12245864
2022-09-21,1324.215576,1384.476929,1229.426758,1252.607788,20643507800,4.176227567409856,9.914417081855632,-95.82377243259016,2292335151988.2397,-28.901818982751088,90.73346340162075,-27.13522246793213,18,11,6,18891.283203,19674.630859,18290.314453,18547.400391,46363793975,1.000055,1.000194,1.000033,1.000086,63560607050,266.394745,275.833557,261.275177,264.792084,1057177278,31.43379,33.133961,30.195068,30.826378,1193686258,1316.092041,1368.543701,1221.418091,1243.193848,14204141
2022-09-22,1251.567383,1336.157837,1240.968262,1327.680176,18461527259,17.701052664348584,9.771405055468014,-82.29894733565142,2307508281969.616,-22.528469460589054,97.62624876380698,-25.25180812098675,17,13,5,18534.650391,19456.910156,18415.591797,19413.550781,41135767926,1.000106,1.000172,0.999971,0.999984,54330130153,264.607758,275.907654,264.028107,275.500275,843345381,30.815771,32.807045,30.638882,32.408905,833702543,1242.338501,1327.072388,1232.614868,1319.767212,10733805
2022-09-23,1327.481201,1353.28833,1270.198364,1328.259521,18771106339,17.80542579013465,13.227568673964385,-82.19457420986535,2314970719936.372,-15.97484601040397,98.7496085533144,-24.607816775012477,16,11,2,19412.400391,19464.671875,18617.552734,19297.638672,38896078052,0.999994,1.000048,0.999946,0.999981,58265731392,275.4935,277.381714,269.669464,276.626251,869618433,32.406239,33.909164,31.363554,33.676636,982495447,1319.543701,1346.350342,1265.706909,1321.169312,12532425
2022-09-24,1328.244629,1346.255249,1312.640259,1317.993286,12098209717,16.00687362857715,17.171117361020148,-83.99312637142285,2306725674731.202,-19.376708927708716,99.59145880424968,-23.09370965023163,4,3,2,19296.990234,19310.197266,18861.974609,18937.011719,26149643168,0.999982,1.000102,0.999955,1.00005,39015165939,276.627045,284.632446,275.135376,275.135376,818302597,33.675129,34.699177,33.274097,33.46265,872691785,1321.039673,1339.380615,1305.644165,1310.541504,8159518
2022-09-25,1317.938477,1333.371338,1275.627686,1294.216797,11802651633,11.80712711732742,15.206475512013093,-88.19287288267257,2302522154559.4463,-12.059351100706548,98.23078076238254,-18.128374805869917,3,6,0,18936.310547,19134.732422,18696.46875,18802.097656,23359966112,1.000053,1.000137,1.000024,1.000055,35041309688,275.10434,279.201691,271.673126,274.061249,640533920,33.461063,33.985237,32.014919,32.335361,610529879,1310.311279,1326.868042,1270.198608,1288.98584,7957584
2022-09-26,1294.386108,1335.526367,1282.049316,1335.32019,16034549271,20.507981280493752,16.107327342132795,-79.49201871950625,2318433063681.888,-6.780530998689403,101.81663315406482,-18.316800626648032,2,21,10,18803.900391,19274.873047,18721.285156,19222.671875,44148798321,1.000047,1.000157,0.99995,0.99999,57810071895,274.141785,276.446991,271.188324,275.927856,716989161,32.336349,33.881508,31.96015,33.880554,936313674,1289.17627,1330.886353,1278.829956,1325.49231,11808675
2022-09-27,1335.337036,1396.891479,1308.991455,1330.127686,17870598937,24.003906131327987,18.77300484304974,-75.996093868672,2309156708296.876,-9.499221060067365,101.35734345111386,-9.6192445524599,20,10,7,19221.839844,20338.455078,18915.667969,19110.546875,58571439619,0.999984,1.000096,0.999951,0.99998,71681603882,275.925964,286.067993,270.822083,272.40155,927431127,33.878628,35.237244,32.271835,32.75013,1223724195,1325.737549,1394.812866,1304.943604,1324.592407,11073594
2022-09-28,1329.541382,1351.964478,1267.869263,1337.410889,18994979566,25.739990640374472,23.417292684065423,-74.26000935962553,2321577113419.6816,0.1559006687476565,100.9801272165692,-6.634578101338559,24,12,1,19104.621094,19688.34375,18553.296875,19426.720703,53071298734,0.999978,1.000052,0.999911,0.999976,65738293663,272.334442,283.342438,266.976563,281.781219,857467325,32.738255,33.741096,31.727701,33.235439,998520503,1324.296265,1350.335205,1261.468018,1329.917358,13759506
2022-09-29,1337.554443,1348.107666,1293.193359,1335.652344,13796915736,42.29778775607629,30.680561509259604,-57.70221224392371,2329115367707.0815,-3.0408551457948163,100.76070526691696,-9.123327935189778,16,7,8,19427.779297,19589.265625,18924.353516,19573.050781,41037843771,0.999997,1.000097,0.999928,1.000079,52649004466,281.766663,285.233765,277.500641,283.789032,800888080,33.235283,34.338314,32.793049,33.95245,951223921,1330.116577,1344.959229,1286.682861,1330.457031,12597563
2022-09-30,1335.646484,1368.743408,1320.383179,1327.978638,14250100093,40.450846228899906,36.162874875116906,-59.5491537711001,2319341509899.96,0.271102841551789,100.18483878468132,-0.5504608556041097,19,12,4,19573.431641,20109.849609,19265.662109,19431.789063,43975248085,1.000076,1.000165,1.000009,1.000049,55223655589,283.83429,289.537109,280.893005,284.192291,905481572,33.951778,35.133347,32.735813,33.212444,1210784941,1330.494507,1368.198853,1314.689453,1323.510742,8845799
2022-10-01,1328.193726,1332.516479,1306.102539,1311.644409,6227961237,34.21762136654933,38.98875178384186,-65.78237863345066,2315726907483.378,4.713097073606887,99.02031221142886,-4.783665584283704,2,3,2,19431.105469,19471.154297,19231.082031,19312.095703,18719537670,1.000062,1.000107,0.999956,1.000043,27312920843,284.273407,285.192871,278.360901,282.871918,593375648,33.215691,33.225082,32.466942,32.469395,572976679,1323.505981,1330.309082,1301.777222,1308.210571,2162082
2022-10-02,1311.753418,1316.330078,1275.33606,1276.093506,7578351650,27.86661436589974,34.17836065378301,-72.13338563410025,2308428606066.262,-3.8854741475028343,96.52512201185134,-3.6465651523813336,2,4,0,19311.849609,19370.308594,18970.621094,19044.107422,20765955327,1.000045,1.000106,0.999948,1.00006,30109417396,282.89505,287.379517,279.954437,284.433105,556343468,32.470421,32.998119,31.997139,32.055698,532211084,1308.395874,1314.685303,1270.44397,1271.59082,3050168
2022-10-03,1276.163452,1326.554443,1271.150879,1323.439209,10153070907,56.13866039283577,39.40763204176164,-43.86133960716423,2317439902350.464,-0.3629043815451828,100.23508945022228,5.654716638245895,10,12,1,19044.068359,19653.542969,19025.226563,19623.580078,30484729489,1.000056,1.000158,0.999984,1.000089,40191505534,284.414886,288.632904,283.898651,287.031982,700566674,32.05711,33.204929,31.954931,32.967621,633204077,1271.685547,1319.067993,1268.343018,1316.459229,3299380
2022-10-04,1323.27832,1364.970947,1320.07666,1362.126587,10139774963,79.24046820583784,54.4152476548578,-20.759531794162157,2326294829185.0703,3.3485224445976485,102.80926049926008,2.5944810823175155,15,8,6,19623.583984,20380.34375,19523.839844,20336.84375,35887278685,1.000091,1.000256,1.000065,1.000251,44505643606,287.02417,297.994659,286.528961,296.298462,794566055,32.956772,34.341999,32.881382,34.122471,717157069,1316.266113,1359.745483,1311.372559,1354.869873,3188536
2022-10-05,1361.9729,1362.451782,1320.855103,1352.837158,9774451820,71.74614412938908,69.04175757602091,-28.25385587061092,2331550762637.0337,4.52940814366513,101.93856488499893,1.850364075048862,17,11,4,20335.900391,20343.748047,19801.800781,20160.716797,33223790572,1.00025,1.000305,1.000052,1.000109,41883470473,296.289459,296.333069,289.903748,294.137665,656837388,34.117191,34.311543,33.279221,34.073883,655950188,1354.71582,1355.966797,1311.346436,1344.797485,3222700
2022-10-06,1352.806641,1380.404907,1349.449951,1351.709473,12033514861,64.981219978426,71.98927743788433,-35.018780021574,2321273993388.32,1.2273672728635954,101.67784440629164,2.5581455807203555,15,10,8,20161.039063,20408.392578,19900.087891,19955.443359,34711412966,1.000105,1.000224,1.000088,1.000143,43958843047,294.155273,297.699371,279.803558,286.634155,1010110227,34.073753,34.457283,33.333324,33.342819,712289836,1344.865967,1374.41748,1341.205811,1345.549072,3425731
2022-10-07,1351.836426,1359.328125,1321.746094,1332.516968,10061619355,50.105870914509744,62.27774500744163,-49.894129085490256,2316979621381.323,0.1796280180577991,100.1852930762621,2.9593319364097126,12,7,8,19957.558594,20041.085938,19395.792969,19546.849609,29227315390,1.000127,1.000212,1.000058,1.000122,38019451874,286.771942,286.958618,280.191467,283.182678,952606066,33.344467,33.728569,32.551998,33.001465,649212486,1345.82605,1353.220459,1312.885864,1321.872314,3286917
2022-10-08,1332.371338,1335.954834,1307.072998,1315.500488,5804676208,36.91707248308301,50.668054458672934,-63.08292751691699,2314562461860.0156,-1.638269972243369,98.86496202007724,-1.4842658823274446,6,3,0,19546.328125,19601.695313,19299.414063,19416.568359,16437423167,1.000125,1.00019,1.000044,1.000083,23441883205,282.994202,282.994202,276.049866,276.469574,604706997,33.000069,33.042526,32.445843,32.577934,367021196,1321.751099,1327.172852,1294.69165,1307.08728,2394353
2022-10-09,1315.460205,1327.668823,1309.344604,1322.604248,5486230123,42.422914980781385,43.14861945945807,-57.577085019218615,2317016047161.952,-0.9769081047635242,98.90495346235149,-0.5656177282216154,3,3,1,19417.478516,19542.539063,19349.259766,19446.425781,16837262532,1.000078,1.000182,1.000064,1.000158,22977760897,276.449554,279.280029,275.463043,278.238068,570350814,32.578014,33.103115,32.478024,32.913883,405849928,1307.553955,1318.634521,1300.368164,1312.217651,2301905
2022-10-10,1322.618652,1335.66272,1291.337646,1291.337646,8794491050,18.189412434212052,32.5097999660255,-81.81058756578794,2308221556111.952,-2.759155226712321,96.899127027553,-3.444957969083804,16,13,3,19446.416016,19515.466797,19102.978516,19141.484375,27425022774,1.000159,1.000189,0.99994,1.000018,37843287016,278.244568,279.064301,271.806061,271.806061,655201928,32.912937,33.339455,31.970835,31.970835,640691958,1312.136841,1325.349731,1283.637207,1283.637573,3274585
2022-10-11,1291.109619,1296.273926,1272.737671,1279.575684,9274845260,10.402411701664816,23.67157970555277,-89.59758829833518,2304335972011.8833,-2.4449252236320165,96.8737905690994,-4.1984473169164875,17,13,5,19139.0,19241.960938,18925.603516,19051.417969,28711532910,1.000009,1.000065,0.999889,0.999901,38468219592,271.731537,273.662842,268.446838,271.371399,584301468,31.966032,31.966032,30.579493,30.776869,733071932,1283.561523,1287.992065,1263.153076,1272.072754,3371028
2022-10-12,1279.7323,1303.075195,1277.527466,1294.906372,8355638578,21.74335668429531,16.77839360672408,-78.25664331570468,2307348221156.2744,1.474254504982959,98.6525441666074,-2.490421536434393,14,15,7,19052.646484,19203.199219,19029.757813,19157.445313,24950173846,0.999921,1.000044,0.999862,0.999992,33048616462,271.406616,272.735229,269.660156,270.971008,546926291,30.779692,31.46023,30.72917,31.165485,490127096,1272.212036,1300.140869,1270.291504,1287.026123,2608202
2022-10-13,1294.917358,1297.564209,1209.278198,1288.123901,17499038202,46.07445761140647,26.07340866578889,-53.92554238859353,2321104960698.2827,-2.6684495789333953,98.81969171816462,-1.7932076589212271,20,14,2,19156.966797,19453.328125,18319.822266,19382.904297,44219840004,0.999983,1.000136,0.999932,1.000079,60450860335,270.95871,273.492645,257.974518,271.85141,1124480167,31.164413,31.181086,28.197371,30.544519,1302451856,1286.961304,1292.338013,1197.741455,1282.025269,3438133
2022-10-14,1288.048706,1339.744751,1285.378296,1297.422119,13113767755,51.5079858165215,39.77526670407445,-48.4920141834785,2313801389606.0713,-4.750253656123658,99.91731504013651,1.6713989139288146,17,12,7,19382.533203,19889.146484,19115.408203,19185.65625,38452356727,1.000083,1.000153,1.000016,1.000074,48926387475,271.845917,276.52887,268.343018,269.567169,809144930,30.542488,31.909657,29.759932,30.007418,836283411,1281.966187,1331.267822,1278.096069,1289.802246,5362641
2022-10-15,1297.305908,1300.745972,1268.468506,1274.871704,6798512624,38.33037308045227,45.30427216946009,-61.66962691954773,2309700252447.4795,-5.763107077518647,98.621483826395,-3.669794930490078,1,3,2,19185.4375,19212.541016,19019.25,19067.634766,16192235532,1.000073,1.000159,1.000017,1.000087,25527432092,269.559021,271.364502,267.884827,268.404083,491674298,30.006132,30.151255,29.534006,29.575348,547825492,1289.76001,1294.298828,1259.162964,1269.726563,2241242
2022-10-16,1275.005493,1312.634521,1275.005493,1306.296631,7491625206,56.693916202175025,48.84409169971628,-43.30608379782498,2314668235720.6157,-3.3596599644456258,101.2348955375768,-4.098734767593229,2,4,3,19068.914063,19389.603516,19068.914063,19268.09375,17988916650,1.000084,1.000149,1.000029,1.000057,27428821905,268.411591,273.743042,268.362305,272.519958,563344666,29.578842,30.444729,29.578842,30.16884,608389719,1269.938965,1306.483765,1268.911377,1300.303223,2329898
2022-10-17,1306.30957,1335.647827,1297.447266,1331.713623,9401189650,71.5466485129449,55.52364593185742,-28.453351487055105,2322133003655.459,-0.0602877876448781,102.74537415301783,-1.5614248082325328,14,12,6,19268.5625,19635.802734,19173.333984,19550.757813,27472552998,1.00006,1.000148,1.000012,1.000069,36706571573,272.501923,275.841522,270.427338,275.512573,594844795,30.168091,31.263992,29.88316,31.224876,658840500,1300.117798,1329.463135,1287.297729,1324.395996,2758632
2022-10-18,1331.669922,1339.085938,1291.660645,1310.447021,10416747806,59.11924771486133,62.453270809993775,-40.88075228513867,2319968938272.768,-0.38414786205689,100.76174693980356,-3.0526124751069155,13,9,10,19550.466797,19666.994141,19144.769531,19334.416016,30580012344,1.000068,1.000198,1.000037,1.000106,39012357142,275.534515,275.815247,270.533203,273.214569,599934776,31.224253,31.411192,29.833694,30.164331,715092973,1324.401733,1331.538574,1281.730103,1304.210205,2789468
2022-10-19,1310.56311,1312.442383,1283.965332,1285.744263,8350692785,44.68388683849464,58.44992768876697,-55.31611316150536,2312661563229.2515,-2.7869247400149018,98.96192002897284,-3.510102019203696,22,14,4,19335.027344,19348.416016,19127.6875,19139.535156,22425387184,1.000105,1.00021,1.000036,1.00006,32767030077,273.22345,273.647705,270.684357,271.981354,497761035,30.164618,30.212551,28.830276,28.900799,697269954,1304.366943,1305.050293,1274.679932,1277.637451,2654899
2022-10-20,1285.660278,1307.855103,1275.323975,1283.200928,9009111996,49.2654221684493,51.02285224060177,-50.7345778315507,2308015309586.2866,-0.6300999607038462,98.81965480926092,-2.4553058166558377,14,9,5,19138.085938,19315.199219,18971.458984,19053.740234,24493974420,1.000068,1.000159,0.999964,0.999994,32981854458,271.953735,273.285156,267.860474,269.271271,539795617,28.894571,29.432121,28.073795,28.085096,803871622,1277.335571,1303.236694,1264.729248,1277.838867,2773325
2022-10-21,1283.18811,1305.081299,1260.666748,1299.946411,10412565245,69.49536943771324,54.48155948155241,-30.504630562286764,2316020224404.931,1.5919907868458674,100.08143550779523,-1.713122956792454,10,13,6,19053.203125,19237.384766,18770.970703,19172.46875,32459287866,1.0,1.000141,0.999928,1.000123,41430999058,269.244904,271.047913,264.52298,270.038422,593811687,28.080429,28.243172,26.986404,28.108677,967208274,1277.94458,1297.746948,1256.431641,1293.192871,2677562
2022-10-22,1299.902344,1317.101074,1295.946899,1314.299194,7175324564,80.49649016173517,66.4190939226326,-19.50350983826484,2321294799032.866,1.497623489955305,100.7495502067953,1.7781211653764482,6,2,0,19172.380859,19248.068359,19132.244141,19208.189453,16104440957,1.000124,1.000196,1.000017,1.000085,24133042918,270.033081,271.007416,268.566895,270.479492,391459296,28.108328,28.14439,27.557684,28.013863,474234383,1293.166748,1313.196655,1289.983765,1309.510742,2395562
2022-10-23,1314.249512,1367.760742,1302.908813,1363.447021,9909510925,97.27810969515988,82.42332309820277,-2.7218903048401266,2329886018704.667,5.84750581380603,103.86699836227912,6.554621039516413,4,3,2,19207.734375,19646.652344,19124.197266,19567.007813,22128794335,1.000061,1.000203,1.000024,1.000077,31629519444,270.47998,276.569794,269.102539,276.008179,483765500,28.013676,29.331539,27.85796,29.270071,633157057,1309.482056,1364.178955,1295.196655,1361.773193,1811738
2022-10-24,1363.491821,1368.425537,1327.854004,1344.998535,13092820173,85.27967721785149,87.68475902491552,-14.720322782148504,2327858605467.778,3.6669959069812865,102.3136757554783,3.868400378834496,16,10,6,19567.769531,19589.125,19206.324219,19345.572266,30202235805,1.00007,1.000175,1.000041,1.000057,40494105063,276.000763,276.875458,271.884888,273.977417,535946814,29.27252,29.413946,28.215033,28.310064,667625312,1361.700684,1366.14563,1325.579102,1338.282837,1198908
2022-10-25,1344.711304,1509.985474,1336.978882,1461.665405,25367291294,83.93119393625842,88.82966028308995,-16.068806063741565,2339055924953.1987,14.651960696430994,109.39086646426904,13.47242325565699,17,15,2,19344.964844,20348.412109,19261.447266,20095.857422,47761524910,1.000046,1.000255,1.000015,1.000208,64740988487,273.951355,289.601807,272.366516,284.432526,940035659,28.30999,32.191311,28.119305,30.939976,1336242036,1338.06665,1504.135498,1330.213135,1453.531128,1684550
2022-10-26,1461.133179,1584.636719,1460.428711,1566.56665,32705548427,95.1859174658246,88.13226287331152,-4.814082534175399,2362245315343.7744,19.924266267207425,113.82421885054754,20.744561624049197,19,9,5,20092.236328,20938.134766,20076.117188,20770.441406,58895950537,1.0002,1.000277,1.000119,1.000199,78294376043,284.356201,291.702393,284.163818,290.376984,1017326051,30.928865,31.837549,30.765102,31.284721,1250974763,1452.921753,1577.0448,1452.921753,1564.703979,414726428
2022-10-27,1566.841431,1574.403442,1510.816772,1514.374878,22813499245,78.31223653750304,85.80978264652872,-21.687763462496964,2341984956514.671,13.716256396665244,107.45366277829174,18.786453040611228,21,8,2,20772.802734,20854.044922,20255.373047,20285.835938,49625110402,1.000204,1.000263,1.000056,1.000092,68447928073,290.391998,293.069458,285.225311,286.844116,874526054,31.287027,32.203964,30.585346,30.630625,1275994871,1564.856689,1569.662964,1505.924194,1509.839844,2523603
2022-10-28,1514.32312,1568.633911,1493.871094,1555.477905,19974623205,90.99953186710626,88.16589529014466,-9.000468132893749,2354929714519.896,18.6982670854574,107.5835260373322,19.07539743168794,15,14,3,20287.957031,20724.980469,20086.068359,20595.351563,43994715910,1.000097,1.000225,1.000053,1.000146,61718295435,286.841156,300.721802,286.136688,298.014191,1072756219,30.630795,32.448708,30.189333,32.111263,1063403956,1509.840332,1563.605103,1488.958252,1551.775513,2864688
2022-10-29,1555.274658,1652.382202,1549.983643,1619.698486,21618154775,91.65626077137104,86.98934305866014,-8.343739228628955,2362747643236.829,25.97361175237069,108.74391433846982,21.625134565436515,6,1,1,20595.103516,20988.394531,20566.484375,20818.476563,40369840645,1.000141,1.000346,1.000122,1.000226,67603092351,298.003784,307.914978,295.945251,304.217957,1397370727,32.109062,33.73914,31.916813,32.857128,1165931963,1551.700684,1647.861084,1545.062378,1614.005127,3001442
2022-10-30,1619.697876,1637.037842,1579.485229,1590.783325,13930073427,84.27458596004234,88.97679286617323,-15.725414039957666,2354286767424.377,23.969932556033825,104.52353820225146,21.39241796940986,4,1,2,20817.982422,20917.005859,20547.462891,20635.603516,31486345556,1.000226,1.000346,1.00017,1.000179,52873524542,304.229919,318.069275,302.534363,313.754791,1451550019,32.857777,33.479279,32.061623,32.965931,731319297,1614.035889,1634.89856,1574.917236,1587.788452,970498
2022-10-31,1590.481323,1630.452881,1555.918945,1572.714478,19306919714,79.66183790134562,85.19756154425302,-20.33816209865438,2343681119227.417,20.98302396867037,101.17376086059468,22.319385219765124,13,12,2,20633.695313,20795.320313,20287.458984,20495.773438,45668466815,1.000185,1.000252,0.999919,0.999947,67168423338,313.671356,336.795319,307.625336,326.360718,2168405759,32.961021,34.307743,32.286266,32.611038,1174404933,1587.649902,1627.014282,1545.080566,1570.442993,1478093
2022-11-01,1572.645386,1606.605713,1568.098511,1579.70459,14507311208,81.446325066358,81.79424964258202,-18.553674933642004,2337918821482.4897,20.19368171354141,100.5328676348852,23.10656542792027,10,8,7,20494.898438,20647.289063,20359.845703,20485.273438,39819303159,0.999956,0.999985,0.999774,0.999924,56795449219,326.277863,334.206238,317.935516,324.579437,1329110451,32.607609,33.325981,32.201412,32.248425,729292793,1570.444336,1602.627441,1564.418213,1577.310059,1426024
2022-11-02,1579.497925,1613.410645,1507.244751,1519.711792,23254218281,66.13092267735755,75.74636188168706,-33.86907732264246,2320126080175.106,11.461007915466348,97.12865645346412,16.90572620073953,17,12,8,20482.958984,20742.810547,20087.134766,20159.503906,55552169483,0.999918,1.000079,0.999865,0.999996,76399032768,324.467987,329.039459,316.280914,320.150543,1411029750,32.245979,32.834824,30.294113,30.788076,1166999748,1577.155518,1608.990479,1506.080444,1520.442871,3360665
2022-11-03,1519.724854,1556.759644,1517.101685,1531.541748,14248351007,69.15096078900172,72.24273617757244,-30.849039210998285,2316253809600.6465,13.869398972988485,97.73155489035332,16.529155232822898,21,12,4,20162.689453,20382.095703,20086.240234,20209.988281,43228750179,0.999979,1.000048,0.999944,1.000007,61590549857,320.174438,338.642578,318.495575,329.71698,1514834239,30.792919,32.143494,30.677149,30.84388,832207929,1520.359619,1553.466553,1516.858032,1528.98584,3041296
2022-11-04,1531.397583,1661.334717,1529.268433,1645.093384,20806964347,95.55504256028593,76.94564200888175,-4.444957439714081,2331943149275.497,12.549245427341836,104.12691616220222,20.656934861570985,16,10,6,20208.769531,21209.560547,20188.019531,21147.230469,64072727950,1.000007,1.000119,0.999959,1.000076,88078834184,329.670959,358.182007,328.739838,354.406372,1938879952,30.841738,34.104263,30.73159,33.780853,1364403572,1528.97998,1663.111694,1527.240845,1643.239502,2369858
2022-11-05,1645.156494,1660.48645,1625.964233,1627.968018,11006973190,90.6907679864567,85.1322571119148,-9.309232013543289,2322213939200.9727,3.919486477003711,102.96596590783656,21.038646187075592,6,4,0,21144.832031,21446.886719,21097.634766,21282.691406,37846047609,1.000075,1.00018,1.00004,1.000119,57121137337,354.419464,360.309326,347.019623,349.253723,1231594445,33.777416,38.549622,33.735134,36.765762,2470595904,1643.079102,1660.620117,1624.150391,1627.481445,1058397
2022-11-06,1627.901123,1634.132446,1572.234741,1572.234741,11632744705,73.2818203492326,86.50921029865843,-26.718179650767382,2310581194495.9727,3.820709379200353,99.60787685279608,7.564613325441607,5,2,1,21285.056641,21345.376953,20920.191406,20926.486328,35082693210,1.000121,1.000164,0.999994,1.00009,51095877870,349.288147,354.488098,339.192413,339.389374,1143505730,36.772167,36.902027,32.546303,32.683582,1650006613,1627.426025,1632.141357,1568.304199,1571.965088,1583774
2022-11-07,1572.016968,1604.475342,1550.415527,1568.591309,15279963349,71.40689391328506,78.4598274163248,-28.59310608671495,2305575971554.4053,0.8430466262392808,99.41414826925734,0.1292418040432514,5,20,4,20924.621094,21053.246094,20489.972656,20602.816406,53510852236,1.000101,1.000165,1.000039,1.000094,72598608064,338.897156,344.041901,327.683777,337.014557,1811518274,32.678947,33.067505,28.926735,29.601345,2545092967,1571.709961,1604.317871,1547.435059,1560.860107,4826660
2022-11-08,1568.32959,1574.799805,1259.443115,1332.835571,42048003440,18.261754073676823,54.31682277873151,-81.73824592632317,2283099496737.1724,-17.710883690978516,86.40367889822397,-11.987738943461263,9,13,4,20600.671875,20664.607422,17603.544922,18541.271484,118992465607,1.000094,1.000515,1.000014,1.000032,162734866334,336.98764,388.715515,302.751892,327.690277,5390603525,29.597441,31.060968,21.783983,24.152937,6120104231,1560.831421,1564.420044,1246.213135,1316.699829,11290409
2022-11-09,1333.122437,1335.74353,1083.285645,1100.1698,38864492427,2.9208861008257037,30.863178029262546,-97.0791138991743,2249433448511.143,-30.841002497936053,74.20375922125181,-29.27126791942442,14,22,5,18543.761719,18590.458984,15682.692383,15880.780273,102905151606,1.000043,1.000043,0.998526,0.9986,143975136007,327.819672,332.061005,261.730255,266.853119,3191459132,24.159435,24.159435,12.505624,13.940857,4647808136,1316.88269,1317.043335,1067.779663,1073.911133,3423548
2022-11-10,1100.107178,1341.791138,1093.122559,1299.4646,28581002122,37.39802820754292,19.526889460681836,-62.601971792457086,2268284754366.2505,-17.374411046783795,89.6504215333515,-19.771203638699948,6,28,5,15883.158203,18054.3125,15834.018555,17586.771484,83202283721,0.998634,0.998975,0.981525,0.997835,114807119109,266.885773,311.074005,264.467743,304.080048,2461275687,13.985069,18.675638,13.411027,17.681408,4084381465,1076.065063,1302.204712,1076.065063,1271.883423,1515879
2022-11-11,1298.882446,1302.295288,1211.32959,1287.221069,20920539099,35.279950073166106,25.19962146051159,-64.7200499268339,2282271673542.3564,-18.515076986640903,92.05252277122838,-19.082564622683616,6,26,4,17583.251953,17650.943359,16543.482422,17034.292969,55871616488,0.997814,0.998569,0.996885,0.998218,74933538836,303.986877,304.912781,280.626862,289.820557,1625174426,17.66345,18.136482,15.507472,16.326746,2191908978,1271.051147,1287.506226,1214.497437,1272.462158,1386827
